dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,gap_mean,gap_median,gap_mode,gap_min,gap_max,gap_variance,gap_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple_diff_exact_bigger,instance_0001.txt,5,5,0,0,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,0.0,0.8111111111111111,0.8111111111111111,0.8111111111111111,0.8111111111111111,0.8111111111111111,0.0,0.0,68.0,68.0,68,68,68,0.0,0.0,24.0,24.0,24,24,24,0.0,0.0,0.0162686,0.015786,0.015401,0.015401,0.018648,1.4359082400000016e-06,0.0011982938871579049
a,simple_diff_exact_bigger,instance_0002.txt,5,5,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.0049882,0.004409,0.007176,0.004174,0.007176,1.2460897600000004e-06,0.001116283906539909
a,simple_diff_exact_bigger,instance_0003.txt,5,5,0,0,3.0285714285714285,3.0285714285714285,3.0285714285714285,3.0285714285714285,3.0285714285714285,0.0,0.0,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,35.0,35.0,35,35,35,0.0,0.0,0.022274600000000002,0.021775,0.022217,0.021611,0.024039,8.203782400000015e-07,0.0009057473378376563
a,simple_diff_exact_bigger,instance_0004.txt,5,5,0,0,2.1052631578947367,2.1052631578947367,2.1052631578947367,2.1052631578947367,2.1052631578947367,0.0,0.0,0.3984962406015038,0.3984962406015038,0.3984962406015038,0.3984962406015038,0.3984962406015038,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,19.0,19.0,19,19,19,0.0,0.0,0.0126796,0.010565,0.021423,0.009949,0.021423,1.9291569440000004e-05,0.004392216916319139
a,simple_diff_exact_bigger,instance_0005.txt,5,5,0,0,32.54814814814815,32.54814814814815,32.54814814814815,32.54814814814815,32.54814814814815,0.0,0.0,0.8170167356393637,0.8170167356393638,0.8170167356393638,0.8170167356393638,0.8170167356393638,1.232595164407831e-32,1.1102230246251565e-16,4394.0,4394.0,4394,4394,4394,0.0,0.0,135.0,135.0,135,135,135,0.0,0.0,0.6117236,0.566012,0.566012,0.542175,0.774544,0.007644476529040005,0.08743269713922822
a,simple_diff_exact_bigger,instance_0006.txt,5,5,0,0,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,0.0,0.0,0.9600537816506038,0.960053781650604,0.960053781650604,0.960053781650604,0.960053781650604,1.232595164407831e-32,1.1102230246251565e-16,3892.0,3892.0,3892,3892,3892,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.5871792,0.601211,0.427089,0.427089,0.710336,0.008254475241359999,0.09085414267582959
a,simple_diff_exact_bigger,instance_0007.txt,5,5,0,0,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,0.0,0.0,0.9323619261115141,0.932361926111514,0.932361926111514,0.932361926111514,0.932361926111514,1.232595164407831e-32,1.1102230246251565e-16,3847.0,3847.0,3847,3847,3847,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.6686562,0.696431,0.560607,0.560607,0.73753,0.004667474081360002,0.06831891452123637
a,simple_diff_exact_bigger,instance_0008.txt,5,5,0,0,22.007751937984494,22.007751937984494,22.007751937984494,22.007751937984494,22.007751937984494,0.0,0.0,0.8649343743878208,0.8649343743878208,0.8649343743878208,0.8649343743878208,0.8649343743878208,0.0,0.0,2839.0,2839.0,2839,2839,2839,0.0,0.0,129.0,129.0,129,129,129,0.0,0.0,0.36292040000000003,0.368565,0.368565,0.318343,0.428439,0.0016516906254399998,0.04064099685588433
a,simple_diff_exact_bigger,instance_0009.txt,5,5,0,0,2.375,2.375,2.375,2.375,2.375,0.0,0.0,0.46226415094339623,0.46226415094339623,0.46226415094339623,0.46226415094339623,0.46226415094339623,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,64.0,64.0,64,64,64,0.0,0.0,0.0888664,0.073272,0.049357,0.049357,0.177929,0.00208117354904,0.04561988107218168
a,simple_diff_exact_bigger,instance_0010.txt,5,5,0,0,5.859060402684563,5.859060402684563,5.859060402684563,5.859060402684563,5.859060402684563,0.0,0.0,0.6576100659134841,0.6576100659134841,0.6576100659134841,0.6576100659134841,0.6576100659134841,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,298.0,298.0,298,298,298,0.0,0.0,0.8188139999999999,0.88542,0.57518,0.57518,0.933793,0.0185197320892,0.13608722235830958
a,simple_diff_exact_bigger,instance_0011.txt,5,5,0,0,6.790697674418604,6.790697674418604,6.790697674418604,6.790697674418604,6.790697674418604,0.0,0.0,0.5969912359395487,0.5969912359395487,0.5969912359395487,0.5969912359395487,0.5969912359395487,0.0,0.0,2044.0,2044.0,2044,2044,2044,0.0,0.0,301.0,301.0,301,301,301,0.0,0.0,0.745443,0.794831,0.474902,0.474902,0.893106,0.020293177004399997,0.1424541224549153
a,simple_diff_exact_bigger,instance_0012.txt,5,5,0,0,2.2125,2.2125,2.2125,2.2125,2.2125,0.0,0.0,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.8033333333333333,0.0,0.0,177.0,177.0,177,177,177,0.0,0.0,80.0,80.0,80,80,80,0.0,0.0,0.07041439999999999,0.070476,0.07238,0.057519,0.081464,5.8457057039999974e-05,0.0076457214859030785
a,simple_diff_exact_bigger,instance_0013.txt,5,5,0,0,12.62534435261708,12.62534435261708,12.62534435261708,12.62534435261708,12.62534435261708,0.0,0.0,0.8924446418191205,0.8924446418191206,0.8924446418191206,0.8924446418191206,0.8924446418191206,1.232595164407831e-32,1.1102230246251565e-16,4583.0,4583.0,4583,4583,4583,0.0,0.0,363.0,363.0,363,363,363,0.0,0.0,2.0517304000000003,2.157203,1.237881,1.237881,2.716637,0.23008078439583998,0.47966736849179137
a,simple_diff_exact_bigger,instance_0014.txt,5,5,0,0,20.58244680851064,20.58244680851064,20.58244680851064,20.58244680851064,20.58244680851064,0.0,0.0,0.8866832257789705,0.8866832257789704,0.8866832257789704,0.8866832257789704,0.8866832257789704,1.232595164407831e-32,1.1102230246251565e-16,7739.0,7739.0,7739,7739,7739,0.0,0.0,376.0,376.0,376,376,376,0.0,0.0,4.206619399999999,4.75849,3.49428,3.028839,4.933672,0.6202644035158398,0.787568665905291
a,simple_diff_exact_bigger,instance_0015.txt,5,5,0,0,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,0.0,0.0,0.9281744585589337,0.9281744585589338,0.9281744585589338,0.9281744585589338,0.9281744585589338,1.232595164407831e-32,1.1102230246251565e-16,3679.0,3679.0,3679,3679,3679,0.0,0.0,343.0,343.0,343,343,343,0.0,0.0,1.7420784,1.723964,1.723964,1.566907,2.020827,0.02624826915344002,0.16201317586369332
a,simple_diff_exact_bigger,instance_0016.txt,5,5,0,0,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,0.0,0.0,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.1049374,0.104301,0.10092,0.10092,0.109816,1.0703741039999992e-05,0.003271657231434857
a,simple_diff_exact_bigger,instance_0017.txt,5,5,0,0,3.804347826086956,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,1.9721522630525295e-31,4.440892098500626e-16,0.8957712924359738,0.8957712924359739,0.8957712924359739,0.8957712924359739,0.8957712924359739,1.232595164407831e-32,1.1102230246251565e-16,175.0,175.0,175,175,175,0.0,0.0,46.0,46.0,46,46,46,0.0,0.0,0.033359799999999995,0.033516,0.030796,0.030796,0.035238,2.087739359999998e-06,0.0014449011592493092
a,simple_diff_exact_bigger,instance_0018.txt,5,5,0,0,15.855263157894736,15.855263157894736,15.855263157894736,15.855263157894736,15.855263157894736,0.0,0.0,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,76.0,76.0,76,76,76,0.0,0.0,0.1815748,0.161511,0.161511,0.159371,0.231367,0.0007950947465599998,0.028197424466784193
a,simple_diff_exact_bigger,instance_0019.txt,5,5,0,0,9.99,9.99,9.99,9.99,9.99,0.0,0.0,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,100.0,100.0,100,100,100,0.0,0.0,0.1852446,0.195918,0.195918,0.159141,0.210448,0.00041585858823999997,0.02039261111873612
a,simple_diff_exact_bigger,instance_0020.txt,5,5,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.0042972,0.003996,0.004858,0.003595,0.005163,3.6540216000000003e-07,0.0006044850370356573
a,simple_diff_exact_most_shared,instance_0001.txt,5,5,0,0,2.7916666666666665,2.7916666666666665,2.7916666666666665,2.7916666666666665,2.7916666666666665,0.0,0.0,0.8138888888888889,0.8138888888888889,0.8138888888888889,0.8138888888888889,0.8138888888888889,0.0,0.0,67.0,67.0,67,67,67,0.0,0.0,24.0,24.0,24,24,24,0.0,0.0,0.015011000000000002,0.014789,0.013902,0.01339,0.017605,2.152761199999999e-06,0.0014672290891336631
a,simple_diff_exact_most_shared,instance_0002.txt,5,5,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.0039236,0.00399,0.004099,0.003481,0.004354,9.380584000000003e-08,0.00030627739061184396
a,simple_diff_exact_most_shared,instance_0003.txt,5,5,0,0,3.0285714285714285,3.0285714285714285,3.0285714285714285,3.0285714285714285,3.0285714285714285,0.0,0.0,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,35.0,35.0,35,35,35,0.0,0.0,0.028566599999999998,0.026007,0.020348,0.020348,0.045653,8.124925224e-05,0.009013836710302666
a,simple_diff_exact_most_shared,instance_0004.txt,5,5,0,0,1.681818181818182,1.6818181818181819,1.6818181818181819,1.6818181818181819,1.6818181818181819,4.930380657631324e-32,2.220446049250313e-16,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.0,0.0,37.0,37.0,37,37,37,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.012239,0.010383,0.010236,0.008907,0.01983,1.526845e-05,0.0039074864043269555
a,simple_diff_exact_most_shared,instance_0005.txt,5,5,0,0,32.55555555555556,32.55555555555556,32.55555555555556,32.55555555555556,32.55555555555556,0.0,0.0,0.8169750917467011,0.8169750917467011,0.8169750917467011,0.8169750917467011,0.8169750917467011,0.0,0.0,4395.0,4395.0,4395,4395,4395,0.0,0.0,135.0,135.0,135,135,135,0.0,0.0,0.622493,0.559085,0.531655,0.531655,0.76571,0.009789793027600002,0.09894338293994198
a,simple_diff_exact_most_shared,instance_0006.txt,5,5,0,0,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,0.0,0.0,0.9600537816506038,0.960053781650604,0.960053781650604,0.960053781650604,0.960053781650604,1.232595164407831e-32,1.1102230246251565e-16,3892.0,3892.0,3892,3892,3892,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.5386952,0.560648,0.376412,0.376412,0.684954,0.010139434688559995,0.10069475998561193
a,simple_diff_exact_most_shared,instance_0007.txt,5,5,0,0,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,0.0,0.0,0.9323619261115141,0.932361926111514,0.932361926111514,0.932361926111514,0.932361926111514,1.232595164407831e-32,1.1102230246251565e-16,3847.0,3847.0,3847,3847,3847,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.6422918,0.6267,0.565342,0.443766,0.810418,0.017791565399360002,0.1333850268934261
a,simple_diff_exact_most_shared,instance_0008.txt,5,5,0,0,22.015503875968992,22.015503875968992,22.015503875968992,22.015503875968992,22.015503875968992,0.0,0.0,0.8648867993171578,0.8648867993171578,0.8648867993171578,0.8648867993171578,0.8648867993171578,0.0,0.0,2840.0,2840.0,2840,2840,2840,0.0,0.0,129.0,129.0,129,129,129,0.0,0.0,0.35453039999999997,0.347524,0.347524,0.231942,0.503281,0.009009320294639998,0.09491743935989844
a,simple_diff_exact_most_shared,instance_0009.txt,5,5,0,0,2.4126984126984126,2.4126984126984126,2.4126984126984126,2.4126984126984126,2.4126984126984126,0.0,0.0,0.45372866127583117,0.45372866127583117,0.45372866127583117,0.45372866127583117,0.45372866127583117,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,63.0,63.0,63,63,63,0.0,0.0,0.0542546,0.055292,0.047382,0.047382,0.057569,1.2548134240000005e-05,0.003542334574824914
a,simple_diff_exact_most_shared,instance_0010.txt,5,5,0,0,5.938775510204081,5.938775510204081,5.938775510204081,5.938775510204081,5.938775510204081,0.0,0.0,0.6529516994633274,0.6529516994633274,0.6529516994633274,0.6529516994633274,0.6529516994633274,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,294.0,294.0,294,294,294,0.0,0.0,0.716587,0.798686,0.465879,0.465879,0.843929,0.019231850610800006,0.13867894797264654
a,simple_diff_exact_most_shared,instance_0011.txt,5,5,0,0,6.8166666666666655,6.816666666666666,6.816666666666666,6.816666666666666,6.816666666666666,7.888609052210118e-31,8.881784197001252e-16,0.5954500494559842,0.5954500494559842,0.5954500494559842,0.5954500494559842,0.5954500494559842,0.0,0.0,2045.0,2045.0,2045,2045,2045,0.0,0.0,300.0,300.0,300,300,300,0.0,0.0,0.6675412,0.726558,0.506956,0.506956,0.744912,0.008448012048960004,0.0919130678900449
a,simple_diff_exact_most_shared,instance_0012.txt,5,5,0,0,2.158536585365854,2.158536585365854,2.158536585365854,2.158536585365854,2.158536585365854,0.0,0.0,0.8081300813008131,0.808130081300813,0.808130081300813,0.808130081300813,0.808130081300813,1.232595164407831e-32,1.1102230246251565e-16,177.0,177.0,177,177,177,0.0,0.0,82.0,82.0,82,82,82,0.0,0.0,0.07825839999999999,0.065581,0.04019,0.04019,0.147578,0.0013327638058399998,0.03650703775767078
a,simple_diff_exact_most_shared,instance_0013.txt,5,5,0,0,12.62534435261708,12.62534435261708,12.62534435261708,12.62534435261708,12.62534435261708,0.0,0.0,0.8924446418191205,0.8924446418191206,0.8924446418191206,0.8924446418191206,0.8924446418191206,1.232595164407831e-32,1.1102230246251565e-16,4583.0,4583.0,4583,4583,4583,0.0,0.0,363.0,363.0,363,363,363,0.0,0.0,2.0063896,1.846588,1.795507,1.795507,2.296787,0.04907798597944003,0.22153551855050246
a,simple_diff_exact_most_shared,instance_0014.txt,5,5,0,0,20.58244680851064,20.58244680851064,20.58244680851064,20.58244680851064,20.58244680851064,0.0,0.0,0.8866832257789705,0.8866832257789704,0.8866832257789704,0.8866832257789704,0.8866832257789704,1.232595164407831e-32,1.1102230246251565e-16,7739.0,7739.0,7739,7739,7739,0.0,0.0,376.0,376.0,376,376,376,0.0,0.0,3.1140166000000002,3.22122,1.953969,1.953969,4.067181,0.6146191858338399,0.7839765212261397
a,simple_diff_exact_most_shared,instance_0015.txt,5,5,0,0,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,0.0,0.0,0.9281744585589337,0.9281744585589338,0.9281744585589338,0.9281744585589338,0.9281744585589338,1.232595164407831e-32,1.1102230246251565e-16,3679.0,3679.0,3679,3679,3679,0.0,0.0,343.0,343.0,343,343,343,0.0,0.0,1.3373646,1.448955,1.48353,0.835559,1.575937,0.06851447873463998,0.2617527053052938
a,simple_diff_exact_most_shared,instance_0016.txt,5,5,0,0,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,0.0,0.0,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.097363,0.080933,0.080933,0.078833,0.164531,0.0011288570068,0.03359846732813865
a,simple_diff_exact_most_shared,instance_0017.txt,5,5,0,0,3.804347826086956,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,1.9721522630525295e-31,4.440892098500626e-16,0.8957712924359738,0.8957712924359739,0.8957712924359739,0.8957712924359739,0.8957712924359739,1.232595164407831e-32,1.1102230246251565e-16,175.0,175.0,175,175,175,0.0,0.0,46.0,46.0,46,46,46,0.0,0.0,0.0239948,0.024095,0.024095,0.023298,0.024606,2.941893599999994e-07,0.0005423922565818942
a,simple_diff_exact_most_shared,instance_0018.txt,5,5,0,0,15.855263157894736,15.855263157894736,15.855263157894736,15.855263157894736,15.855263157894736,0.0,0.0,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,76.0,76.0,76,76,76,0.0,0.0,0.1388376,0.143659,0.126959,0.123743,0.151012,0.00012799170224000008,0.01131334178039363
a,simple_diff_exact_most_shared,instance_0019.txt,5,5,0,0,9.99,9.99,9.99,9.99,9.99,0.0,0.0,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,100.0,100.0,100,100,100,0.0,0.0,0.18184820000000004,0.158359,0.209933,0.143546,0.240516,0.0013745058589600002,0.03707432884031753
a,simple_diff_exact_most_shared,instance_0020.txt,5,5,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.0043438,0.003559,0.005097,0.003129,0.006429,1.5421209599999998e-06,0.0012418216297037188
a,simple_diff_exact_random,instance_0001.txt,5,5,0,0,2.8266086956521743,2.8333333333333335,2.8333333333333335,2.72,2.9130434782608696,0.00379440957781978,0.06159877902864455,0.8115594202898551,0.8111111111111111,0.8111111111111111,0.8057971014492754,0.8186666666666667,1.6864042568087784e-05,0.004106585268576288,67.8,68.0,68,67,68,0.16,0.4,24.0,24.0,24,23,25,0.4,0.6324555320336759,0.0149326,0.014998,0.014803,0.014208,0.015539,1.894218400000001e-07,0.0004352261940646497
a,simple_diff_exact_random,instance_0002.txt,5,5,0,0,1.8,2.0,2.0,1.0,2.0,0.16000000000000006,0.4000000000000001,0.1,0.0,0.0,0.0,0.5,0.040000000000000015,0.20000000000000004,2.0,2.0,2,2,2,0.0,0.0,1.2,1.0,1,1,2,0.16000000000000006,0.4000000000000001,0.0042474,0.004339,0.004339,0.003722,0.004546,9.238783999999993e-08,0.00030395368068177747
a,simple_diff_exact_random,instance_0003.txt,5,5,0,0,3.0285714285714285,3.0285714285714285,3.0285714285714285,3.0285714285714285,3.0285714285714285,0.0,0.0,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.7476190476190476,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,35.0,35.0,35,35,35,0.0,0.0,0.0276466,0.022227,0.020255,0.020098,0.045715,9.454135383999999e-05,0.009723237826979241
a,simple_diff_exact_random,instance_0004.txt,5,5,0,0,1.8225207286992184,1.7727272727272727,1.6818181818181819,1.6818181818181819,2.1052631578947367,0.023902839639064713,0.15460543211370265,0.4792797918002233,0.4935064935064935,0.5194805194805194,0.3984962406015038,0.5194805194805194,0.0019512522154338532,0.04417298060391503,38.8,39.0,39,37,40,0.9599999999999997,0.9797958971132711,21.4,22.0,22,19,23,1.8400000000000003,1.3564659966250538,0.011405,0.010088,0.009165,0.008238,0.016512,9.095623199999998e-06,0.003015895091013611
a,simple_diff_exact_random,instance_0005.txt,5,5,0,0,32.55111111111111,32.54814814814815,32.54814814814815,32.54814814814815,32.55555555555556,1.3168724279831087e-05,0.0036288736930115226,0.8170000780822988,0.8170167356393638,0.8170167356393638,0.8169750917467011,0.8170167356393638,4.162113110646275e-10,2.040125758537026e-05,4394.4,4394.0,4394,4394,4395,0.24000000000000005,0.48989794855663565,135.0,135.0,135,135,135,0.0,0.0,0.49847540000000007,0.545282,0.294696,0.294696,0.636102,0.017931444260639993,0.13390834275966526
a,simple_diff_exact_random,instance_0006.txt,5,5,0,0,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,27.602836879432623,0.0,0.0,0.9600537816506038,0.960053781650604,0.960053781650604,0.960053781650604,0.960053781650604,1.232595164407831e-32,1.1102230246251565e-16,3892.0,3892.0,3892,3892,3892,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.5576241999999999,0.622171,0.310752,0.310752,0.626601,0.015292688661359998,0.12366361090215666
a,simple_diff_exact_random,instance_0007.txt,5,5,0,0,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,0.0,0.0,0.9323619261115141,0.932361926111514,0.932361926111514,0.932361926111514,0.932361926111514,1.232595164407831e-32,1.1102230246251565e-16,3847.0,3847.0,3847,3847,3847,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.5162358000000001,0.555626,0.320023,0.320023,0.597898,0.010043697542560003,0.10021824954847297
a,simple_diff_exact_random,instance_0008.txt,5,5,0,0,22.01395348837209,22.015503875968992,22.015503875968992,22.007751937984494,22.015503875968992,9.614806802480256e-06,0.003100775193799166,0.8648963143312903,0.8648867993171578,0.8648867993171578,0.8648867993171578,0.8649343743878208,3.6214197577427095e-10,1.903002826519895e-05,2839.8,2840.0,2840,2839,2840,0.15999999999999998,0.39999999999999997,129.0,129.0,129,129,129,0.0,0.0,0.37801880000000004,0.381882,0.330782,0.330782,0.410727,0.0009498458853599996,0.03081956984385083
a,simple_diff_exact_random,instance_0009.txt,5,5,0,0,2.4054019457245266,2.4126984126984126,2.4126984126984126,2.375,2.4516129032258065,0.0008180972122922472,0.02860239871570647,0.45538069153406957,0.45372866127583117,0.45372866127583117,0.44491783323189293,0.46226415094339623,4.193876773587852e-05,0.0064760148035561595,152.0,152.0,152,152,152,0.0,0.0,63.2,63.0,63,62,64,0.5599999999999999,0.7483314773547882,0.06682980000000001,0.054233,0.033827,0.033827,0.141568,0.0014555733973599999,0.038151977633669266
a,simple_diff_exact_random,instance_0010.txt,5,5,0,0,5.938775510204081,5.938775510204081,5.938775510204081,5.938775510204081,5.938775510204081,0.0,0.0,0.6529516994633274,0.6529516994633274,0.6529516994633274,0.6529516994633274,0.6529516994633274,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,294.0,294.0,294,294,294,0.0,0.0,0.7102616,0.747144,0.543877,0.543877,0.775759,0.0074724407806399966,0.0864432807142348
a,simple_diff_exact_random,instance_0011.txt,5,5,0,0,6.80694130675526,6.8133333333333335,6.816666666666666,6.794019933554817,6.816666666666666,0.00011278940507156628,0.010620235641056477,0.5960272221510232,0.5956478733926805,0.5954500494559842,0.5954500494559842,0.5967940692252334,3.972541981405199e-07,0.0006302810469469314,2044.8,2045.0,2045,2044,2045,0.16000000000000006,0.4000000000000001,300.4,300.0,300,300,301,0.24000000000000005,0.48989794855663565,0.676085,0.711889,0.460279,0.460279,0.77957,0.0123031114052,0.11091939147507077
a,simple_diff_exact_random,instance_0012.txt,5,5,0,0,2.2212820512820515,2.2125,2.2125,2.2125,2.2564102564102564,0.0003084976988823151,0.01756410256410259,0.8025527065527065,0.8033333333333333,0.8033333333333333,0.7994301994301996,0.8033333333333333,2.4375126825267893e-06,0.001561253561253517,176.8,177.0,177,176,177,0.16000000000000003,0.4,79.6,80.0,80,78,80,0.64,0.8,0.06649619999999999,0.063689,0.063689,0.063482,0.077745,3.166152455999999e-05,0.005626857431995233
a,simple_diff_exact_random,instance_0013.txt,5,5,0,0,12.62534435261708,12.62534435261708,12.62534435261708,12.62534435261708,12.62534435261708,0.0,0.0,0.8924446418191205,0.8924446418191206,0.8924446418191206,0.8924446418191206,0.8924446418191206,1.232595164407831e-32,1.1102230246251565e-16,4583.0,4583.0,4583,4583,4583,0.0,0.0,363.0,363.0,363,363,363,0.0,0.0,2.0451838,2.191893,1.829427,1.670265,2.275572,0.061466612583759975,0.24792461068590987
a,simple_diff_exact_random,instance_0014.txt,5,5,0,0,20.58244680851064,20.58244680851064,20.58244680851064,20.58244680851064,20.58244680851064,0.0,0.0,0.8866832257789705,0.8866832257789704,0.8866832257789704,0.8866832257789704,0.8866832257789704,1.232595164407831e-32,1.1102230246251565e-16,7739.0,7739.0,7739,7739,7739,0.0,0.0,376.0,376.0,376,376,376,0.0,0.0,2.9889716,3.039913,1.878383,1.878383,4.01446,0.46491878535583986,0.6818495327825926
a,simple_diff_exact_random,instance_0015.txt,5,5,0,0,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,0.0,0.0,0.9281744585589337,0.9281744585589338,0.9281744585589338,0.9281744585589338,0.9281744585589338,1.232595164407831e-32,1.1102230246251565e-16,3679.0,3679.0,3679,3679,3679,0.0,0.0,343.0,343.0,343,343,343,0.0,0.0,1.6636980000000001,1.543965,1.415196,1.415196,1.976939,0.05560269948840002,0.2358022465719952
a,simple_diff_exact_random,instance_0016.txt,5,5,0,0,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,0.0,0.0,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.082875,0.081531,0.081211,0.081211,0.087332,5.425948400000007e-06,0.0023293665233277494
a,simple_diff_exact_random,instance_0017.txt,5,5,0,0,3.8212560386473426,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.888888888888889,0.0011435506079488413,0.03381642512077292,0.8953080537356893,0.8957712924359739,0.8957712924359739,0.8934550989345511,0.8957712924359739,8.583603737652829e-07,0.0009264774005691034,175.0,175.0,175,175,175,0.0,0.0,45.8,46.0,46,45,46,0.16,0.4,0.023488799999999997,0.023118,0.023064,0.023051,0.024876,4.915189599999994e-07,0.0007010841318985899
a,simple_diff_exact_random,instance_0018.txt,5,5,0,0,15.855263157894736,15.855263157894736,15.855263157894736,15.855263157894736,15.855263157894736,0.0,0.0,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.8647161846596012,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,76.0,76.0,76,76,76,0.0,0.0,0.11835580000000001,0.117763,0.113798,0.113798,0.121915,8.482549359999993e-06,0.0029124816497275983
a,simple_diff_exact_random,instance_0019.txt,5,5,0,0,9.99,9.99,9.99,9.99,9.99,0.0,0.0,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.9505445544554455,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,100.0,100.0,100,100,100,0.0,0.0,0.1944128,0.16898,0.161478,0.161478,0.237915,0.0012553037469599999,0.03543026597359946
