dataset,instance,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,instance_0001.txt,3.0447471429466093,2.9565217391304346,2.72,2.392857142857143,4.533333333333333,0.22545281895775024,0.47481872220643345,67.63333333333334,68.0,68,67,68,0.23222222222222225,0.4818944098266987,22.7,23.0,25,15,28,10.143333333333333,3.184860017855311,0.0011942331666640862,0.0010833265000087522,0.0011183080000023438,0.0008591899999714769,0.00227041900001268,1.0909148035288793e-07,0.0003302899943275423
a,instance_0002.txt,1.3333333333333333,1.0,1.0,1.0,2.0,0.2222222222222222,0.4714045207910317,2.0,2.0,2,2,2,0.0,0.0,1.6666666666666667,2.0,2,1,2,0.2222222222222222,0.4714045207910317,2.8717933334595123e-05,2.8001999993421123e-05,4.2759999985264585e-05,2.237200004628903e-05,4.379100005280634e-05,3.2117429732776774e-11,5.667224164683869e-06
a,instance_0003.txt,2.9747255910308175,2.9444444444444446,2.789473684210526,2.3555555555555556,3.888888888888889,0.09434547100484135,0.30715707871517683,105.9,106.0,106,105,106,0.09000000000000002,0.30000000000000004,35.96666666666667,36.0,38,27,45,12.898888888888893,3.591502316425383,0.0021482443999976415,0.002141942000008612,0.0019675219999726323,0.0016030670000191094,0.0037414520000425,1.5175565820809082e-07,0.0003895582860216053
a,instance_0004.txt,1.7613312913602768,1.7391304347826086,1.8571428571428572,1.4814814814814814,2.1666666666666665,0.028103276918753268,0.16764032008664642,39.43333333333333,39.5,40,37,40,0.4455555555555556,0.6674994798166929,22.6,22.5,21,18,27,5.173333333333334,2.274496281230931,0.0009021853999968243,0.0009725295000180267,0.001275557999974808,0.0005657059999748526,0.001275557999974808,4.904612613362555e-08,0.00022146360001956428
a,instance_0005.txt,31.973342647029963,31.844202898550726,31.618705035971225,31.385714285714286,33.28787878787879,0.18202118923760896,0.42663941360077007,4394.5,4394.5,4394,4394,4395,0.25,0.5,137.46666666666667,138.0,139,132,140,3.24888888888889,1.8024674446127702,0.09605776739999214,0.09366840999999226,0.10343444499994803,0.08706069800001615,0.14538304899997456,0.00010452981053657578,0.010223982127164336
a,instance_0006.txt,27.114964348040683,27.02777777777778,27.02777777777778,25.946666666666665,28.61764705882353,0.32573674435607786,0.5707335143095049,3892.0,3892.0,3892,3892,3892,0.0,0.0,143.6,144.0,144,136,150,8.973333333333334,2.9955522584881296,0.1125032295999991,0.11153707950001035,0.10591760500000191,0.10443202700002985,0.14908865600000354,6.050832675193099e-05,0.007778709838522774
a,instance_0007.txt,26.34785237637978,26.34931506849315,26.53103448275862,25.64666666666667,26.902097902097903,0.1194743427750802,0.3456506079483735,3847.0,3847.0,3847,3847,3847,0.0,0.0,146.03333333333333,146.0,145,143,150,3.69888888888889,1.923249564900221,0.11215976976666676,0.11200310600000307,0.11074491900001249,0.10716547200001969,0.11801907000000256,8.477148126869625e-06,0.002911554245908811
a,instance_0008.txt,21.156891855726734,21.186567164179106,21.19402985074627,20.285714285714285,22.015503875968992,0.15771152726881532,0.3971291065495141,2839.6666666666665,2840.0,2840,2839,2840,0.2222222222222222,0.4714045207910317,134.26666666666668,134.0,134,129,140,6.328888888888889,2.515728301881761,0.06612348206666449,0.06652530049998973,0.062184763999994175,0.062184763999994175,0.06975066900002957,3.939990694251041e-06,0.001984940980042238
a,instance_0009.txt,2.035230309533987,2.013157894736842,2.013157894736842,1.853658536585366,2.3384615384615386,0.01243566576317184,0.11151531627167562,152.66666666666666,153.0,153,152,153,0.22222222222222232,0.4714045207910318,75.23333333333333,76.0,76,65,82,16.445555555555554,4.055312017040804,0.007651757033331327,0.007642170500020029,0.008003874999985783,0.0065308920000006765,0.00902179399997749,3.469473327762634e-07,0.000589022353375713
a,instance_0010.txt,5.614626190234523,5.621590084016181,5.650485436893204,5.4733542319749215,5.8006644518272426,0.0051040267836142,0.07144247184703367,1745.8666666666666,1746.0,1746,1745,1746,0.11555555555555555,0.339934634239519,311.0,310.5,309,301,319,15.6,3.9496835316262997,0.1427246716333324,0.14290109500001336,0.14259827899996935,0.1367503010000064,0.15320633599998246,1.0446259264732941e-05,0.003232067336045606
