instance,algorithm_left,algorithm_right,orders_jaccard,aisles_jaccard,items_jaccard,orders_overlap,aisles_overlap,items_overlap
instance_0001.txt,af_useful_order-desc_prune-multi,bigger_multi,0.058823529411764705,0.15384615384615385,0.04081632653061224,1,2,2
instance_0001.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_least_distinct,0.6428571428571429,0.3333333333333333,0.5625,9,2,18
instance_0001.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_least_total,0.0,0.0,0.0,0,0,0
instance_0001.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_most_distinct,0.9,0.6666666666666666,0.6666666666666666,9,2,18
instance_0001.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_most_total,0.8181818181818182,0.5,0.75,9,2,18
instance_0001.txt,bigger_multi,seed_ilp_gurobi_least_distinct,0.09523809523809523,0.1875,0.1016949152542373,2,3,6
instance_0001.txt,bigger_multi,seed_ilp_gurobi_least_total,0.21428571428571427,0.21428571428571427,0.17391304347826086,3,3,8
instance_0001.txt,bigger_multi,seed_ilp_gurobi_most_distinct,0.11764705882352941,0.23076923076923078,0.22448979591836735,2,3,11
instance_0001.txt,bigger_multi,seed_ilp_gurobi_most_total,0.17647058823529413,0.3076923076923077,0.16326530612244897,3,4,8
instance_0001.txt,seed_ilp_gurobi_least_distinct,seed_ilp_gurobi_least_total,0.2222222222222222,0.25,0.325,4,2,13
instance_0001.txt,seed_ilp_gurobi_least_distinct,seed_ilp_gurobi_most_distinct,0.6,0.2857142857142857,0.43902439024390244,9,2,18
instance_0001.txt,seed_ilp_gurobi_least_distinct,seed_ilp_gurobi_most_total,0.6666666666666666,0.25,0.6470588235294118,10,2,22
instance_0001.txt,seed_ilp_gurobi_least_total,seed_ilp_gurobi_most_distinct,0.0,0.0,0.0,0,0,0
instance_0001.txt,seed_ilp_gurobi_least_total,seed_ilp_gurobi_most_total,0.05555555555555555,0.0,0.0975609756097561,1,0,4
instance_0001.txt,seed_ilp_gurobi_most_distinct,seed_ilp_gurobi_most_total,0.75,0.4,0.5454545454545454,9,2,18
instance_0002.txt,af_useful_order-desc_prune-multi,bigger_multi,1.0,1.0,1.0,1,1,1
instance_0002.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_least_distinct,1.0,0.0,1.0,1,0,1
instance_0002.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_least_total,0.0,0.0,0.0,0,0,0
instance_0002.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_most_distinct,1.0,0.0,1.0,1,0,1
instance_0002.txt,af_useful_order-desc_prune-multi,seed_ilp_gurobi_most_total,1.0,0.0,1.0,1,0,1
instance_0002.txt,bigger_multi,seed_ilp_gurobi_least_distinct,1.0,0.0,1.0,1,0,1
instance_0002.txt,bigger_multi,seed_ilp_gurobi_least_total,0.0,0.0,0.0,0,0,0
instance_0002.txt,bigger_multi,seed_ilp_gurobi_most_distinct,1.0,0.0,1.0,1,0,1
instance_0002.txt,bigger_multi,seed_ilp_gurobi_most_total,1.0,0.0,1.0,1,0,1
instance_0002.txt,seed_ilp_gurobi_least_distinct,seed_ilp_gurobi_least_total,0.0,0.0,0.0,0,0,0
instance_0002.txt,seed_ilp_gurobi_least_distinct,seed_ilp_gurobi_most_distinct,1.0,1.0,1.0,1,1,1
instance_0002.txt,seed_ilp_gurobi_least_distinct,seed_ilp_gurobi_most_total,1.0,1.0,1.0,1,1,1
instance_0002.txt,seed_ilp_gurobi_least_total,seed_ilp_gurobi_most_distinct,0.0,0.0,0.0,0,0,0
instance_0002.txt,seed_ilp_gurobi_least_total,seed_ilp_gurobi_most_total,0.0,0.0,0.0,0,0,0
instance_0002.txt,seed_ilp_gurobi_most_distinct,seed_ilp_gurobi_most_total,1.0,1.0,1.0,1,1,1
instance_0003.txt,af_useful_order-desc_prune-multi,bigger_multi,0.037037037037037035,0.13793103448275862,0.021505376344086023,1,4,2
