dataset,algorithm,instance,total_runs,feasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple,instance_0011.txt,5,5,0,6.405897788989364,6.430817610062893,6.5303514376996805,6.308641975308642,6.5303514376996805,0.0072409249722213895,0.08509362474487375,2044.4,2044.0,2044,2044,2045,0.24,0.4898979485566356,319.2,318.0,324,313,324,18.159999999999997,4.261455150532503,0.33193439999999996,0.334965,0.324961,0.299179,0.355748,0.0003727659070400004,0.01930714652764619
a,simple,instance_0012.txt,5,5,0,2.1286508966508713,2.0823529411764707,2.0823529411764707,2.0113636363636362,2.2987012987012987,0.013164313519844695,0.11473584235035142,176.6,177.0,177,176,177,0.24,0.4898979485566356,83.2,85.0,85,77,88,19.36,4.4,0.0206824,0.017683,0.017683,0.015799,0.029473,2.7451211039999995e-05,0.005239390330945004
a,simple,instance_0013.txt,5,5,0,12.563214176003648,12.556164383561644,12.556164383561644,12.487738419618529,12.62534435261708,0.0020818769715702018,0.045627590025884575,4583.0,4583.0,4583,4583,4583,0.0,0.0,364.8,365.0,365,363,367,1.7600000000000002,1.32664991614216,0.7193425999999998,0.671004,0.829758,0.605116,0.885439,0.013629547739839995,0.1167456540511894
a,simple,instance_0014.txt,5,5,0,20.377384202731776,20.36578947368421,20.52785145888594,20.20626631853786,20.52785145888594,0.01773459516015765,0.1331713000618288,7739.0,7739.0,7739,7739,7739,0.0,0.0,379.8,380.0,377,377,383,6.16,2.4819347291981715,1.2802718,1.297359,1.203643,1.194405,1.363936,0.004869819466160006,0.06978409178430285
a,simple,instance_0015.txt,5,5,0,10.387097794357668,10.422096317280452,10.422096317280452,10.305322128851541,10.451704545454545,0.003220379288174014,0.05674838577593211,3679.0,3679.0,3679,3679,3679,0.0,0.0,354.2,353.0,353,352,357,3.7600000000000002,1.9390719429665317,0.5316356,0.500981,0.647993,0.476872,0.647993,0.004177120753840002,0.06463064871900948
a,simple,instance_0016.txt,5,5,0,9.376013688475481,9.397260273972602,9.397260273972602,9.026315789473685,9.661971830985916,0.041082986404029596,0.2026893840437372,686.0,686.0,686,686,686,0.0,0.0,73.2,73.0,73,71,76,2.5599999999999996,1.5999999999999999,0.029191999999999996,0.029295,0.030273,0.027977,0.030273,5.963000000000012e-07,0.0007722046360907199
a,simple,instance_0017.txt,5,5,0,3.761365555248534,3.723404255319149,3.977272727272727,3.5714285714285716,3.977272727272727,0.022748583993970055,0.15082633720265853,175.0,175.0,175,175,175,0.0,0.0,46.6,47.0,44,44,49,3.44,1.8547236990991407,0.0075076000000000006,0.007504,0.007165,0.007165,0.007988,8.037544000000004e-08,0.0002835056260464685
a,simple,instance_0018.txt,5,5,0,14.989965943611617,15.0625,15.0625,14.695121951219512,15.253164556962025,0.03591871702390735,0.1895223391157553,1205.0,1205.0,1205,1205,1205,0.0,0.0,80.4,80.0,80,79,82,1.04,1.019803902718557,0.044604599999999994,0.044248,0.048447,0.041564,0.048447,5.668505839999998e-06,0.0023808624151764836
a,simple,instance_0019.txt,5,5,0,9.413908470162212,9.424528301886792,9.699029126213592,9.081818181818182,9.699029126213592,0.06697425119810343,0.2587938391811201,999.0,999.0,999,999,999,0.0,0.0,106.2,106.0,103,103,110,8.559999999999999,2.9257477676655586,0.052855799999999994,0.053379,0.052701,0.046951,0.057436,1.1411382960000001e-05,0.003378073853544354
a,simple,instance_0020.txt,5,5,0,3.4,3.3333333333333335,3.0,3.0,4.0,0.15111111111111108,0.38873012632302,11.4,12.0,12,10,12,0.6399999999999999,0.7999999999999999,3.4,3.0,3,3,4,0.24,0.4898979485566356,0.00013059999999999998,0.000132,0.000133,0.000125,0.000134,1.0640000000000018e-11,3.2619012860600206e-06
a,simple_multi,instance_0001.txt,5,5,0,3.0117329192546585,2.9565217391304346,3.4,2.72,3.4,0.06385720182263202,0.2526998255294847,67.6,68.0,68,67,68,0.24,0.4898979485566356,22.6,23.0,20,20,25,3.4400000000000004,1.854723699099141,0.0033872,0.002698,0.00246,0.00246,0.006428,2.3211401599999997e-06,0.001523528851055995
a,simple_multi,instance_0002.txt,5,5,0,1.4,1.0,1.0,1.0,2.0,0.24,0.4898979485566356,2.0,2.0,2,2,2,0.0,0.0,1.6,2.0,2,1,2,0.24,0.4898979485566356,0.000184,0.000189,0.000199,0.000164,0.000199,2.2000000000000022e-10,1.4832396974191334e-05
a,simple_multi,instance_0003.txt,5,5,0,3.096888528138528,3.212121212121212,3.3125,2.65,3.3125,0.05962652264762656,0.2441854267715962,105.8,106.0,106,105,106,0.16,0.4,34.4,33.0,32,32,40,9.040000000000001,3.006659275674582,0.008996400000000002,0.009119,0.011011,0.007203,0.011011,1.57080784e-06,0.0012533187304113826
a,simple_multi,instance_0004.txt,5,5,0,1.8882456140350876,1.95,1.6666666666666667,1.6666666666666667,2.1052631578947367,0.03522548476454292,0.1876845352301114,39.6,40.0,40,39,40,0.24,0.4898979485566356,21.2,20.0,24,19,24,5.36,2.3151673805580453,0.0014705999999999999,0.001439,0.001324,0.001149,0.001836,5.549943999999998e-08,0.00023558319125098883
a,simple_multi,instance_0005.txt,5,5,0,32.180173193892436,32.08029197080292,32.31617647058823,31.618705035971225,33.045112781954884,0.24143277351173964,0.4913580909191785,4394.8,4395.0,4395,4394,4395,0.15999999999999998,0.39999999999999997,136.6,137.0,136,133,139,4.24,2.0591260281974,0.24188700000000002,0.253038,0.253599,0.20691,0.287905,0.0009504087628000003,0.030828700309938468
a,simple_multi,instance_0006.txt,5,5,0,26.566574732084625,26.476190476190474,26.120805369127517,25.605263157894736,27.602836879432623,0.48350941374381834,0.6953484117647917,3892.0,3892.0,3892,3892,3892,0.0,0.0,146.6,147.0,149,141,152,14.64,3.8262252939417984,0.3110244,0.280946,0.362457,0.269054,0.372515,0.002152669485839999,0.046396869353869115
a,simple_multi,instance_0007.txt,5,5,0,26.645661614270875,26.71527777777778,26.71527777777778,26.170068027210885,27.091549295774648,0.11668646793994271,0.34159401039822507,3847.0,3847.0,3847,3847,3847,0.0,0.0,144.4,144.0,144,142,147,3.44,1.8547236990991407,0.2936026,0.286983,0.349871,0.249814,0.349871,0.0010743884434399997,0.032777865144636854
a,simple_multi,instance_0008.txt,5,5,0,21.45638901616603,21.515151515151516,22.007751937984494,20.579710144927535,22.007751937984494,0.22500456959430748,0.4743464657761323,2839.4,2839.0,2839,2839,2840,0.24,0.4898979485566356,132.4,132.0,132,129,138,9.04,3.0066592756745814,0.18956779999999998,0.192413,0.136571,0.136571,0.223417,0.0008490729997600004,0.02913885721437957
a,simple_multi,instance_0009.txt,5,5,0,2.214854379766425,2.217391304347826,2.303030303030303,2.095890410958904,2.303030303030303,0.006659966135706685,0.08160861557278548,152.6,153.0,153,152,153,0.24,0.4898979485566356,69.0,69.0,66,66,73,7.6,2.756809750418044,0.017607,0.018706,0.013827,0.013827,0.019585,4.2377580000000004e-06,0.002058581550485674
a,simple_multi,instance_0010.txt,5,5,0,5.840856324177469,5.8006644518272426,5.762376237623762,5.743421052631579,5.959044368600683,0.008164944713282694,0.09036008362813026,1746.0,1746.0,1746,1746,1746,0.0,0.0,299.0,301.0,303,293,304,21.2,4.604345773288535,0.4508338,0.431149,0.428402,0.406312,0.550836,0.00261037976656,0.0510918757392993
a,simple_multi,instance_0011.txt,5,5,0,6.955289669434842,6.928813559322034,6.928813559322034,6.8361204013377925,7.15034965034965,0.01102439061101322,0.10499709810758209,2044.4,2044.0,2044,2044,2045,0.24,0.4898979485566356,294.0,295.0,295,286,299,18.8,4.33589667773576,0.367624,0.375625,0.308316,0.308316,0.410443,0.0011632834692000007,0.03410694165708794
a,simple_multi,instance_0012.txt,5,5,0,2.4994794274794274,2.3783783783783785,2.2987012987012987,2.2987012987012987,2.7936507936507935,0.03778403948023788,0.19438117059076962,176.4,176.0,176,176,177,0.24,0.4898979485566356,71.0,74.0,77,63,77,30.0,5.477225575051661,0.0333376,0.035105,0.02305,0.02305,0.039371,3.072474944e-05,0.005542991019296351
a,simple_multi,instance_0013.txt,5,5,0,12.702890656983376,12.660220994475138,12.660220994475138,12.590659340659341,12.80167597765363,0.007150869544161895,0.08456281419253911,4583.0,4583.0,4583,4583,4583,0.0,0.0,360.8,362.0,362,358,364,5.76,2.4,0.8223806,0.827023,0.671807,0.671807,0.960258,0.012179472642639995,0.11036064807094961
a,simple_multi,instance_0014.txt,5,5,0,20.419809386016688,20.41952506596306,20.473544973544975,20.31233595800525,20.52785145888594,0.00580587447434531,0.076196289111382,7739.0,7739.0,7739,7739,7739,0.0,0.0,379.0,379.0,378,377,381,2.0,1.4142135623730951,1.2011349999999998,1.200573,1.169972,0.978151,1.345133,0.016737132438799998,0.12937206977860405
a,simple_multi,instance_0015.txt,5,5,0,10.79612672852131,10.85250737463127,10.884615384615385,10.632947976878613,10.884615384615385,0.010078337560980128,0.10039092369821152,3679.0,3679.0,3679,3679,3679,0.0,0.0,340.8,339.0,338,338,346,10.16,3.1874754901018454,0.8206742,0.790333,0.790333,0.717883,0.9616,0.00676148766856,0.08222826563025637
a,simple_multi,instance_0016.txt,5,5,0,9.635899843505477,9.661971830985916,9.527777777777779,9.527777777777779,9.8,0.010333824123667394,0.10165541856520681,686.0,686.0,686,686,686,0.0,0.0,71.2,71.0,72,70,72,0.5599999999999999,0.7483314773547882,0.029454599999999997,0.029336,0.029336,0.029164,0.029974,8.117264000000009e-08,0.0002849081255422528
a,simple_multi,instance_0017.txt,5,5,0,3.762594025359983,3.723404255319149,3.723404255319149,3.5,3.977272727272727,0.026812927183038415,0.16374653334662817,175.0,175.0,175,175,175,0.0,0.0,46.6,47.0,47,44,50,4.24,2.0591260281974,0.009780200000000001,0.008781,0.012105,0.008307,0.012105,2.4610597599999998e-06,0.0015687765169073637
a,simple_multi,instance_0018.txt,5,5,0,14.916490333855517,14.876543209876543,14.695121951219512,14.695121951219512,15.253164556962025,0.04685440989758934,0.21645879491854644,1205.0,1205.0,1205,1205,1205,0.0,0.0,80.8,81.0,82,79,82,1.3599999999999999,1.16619037896906,0.0372686,0.036879,0.036805,0.035733,0.039938,1.9858426400000006e-06,0.0014091992903773407
a,simple_multi,instance_0019.txt,5,5,0,9.684036882096816,9.60576923076923,9.60576923076923,9.424528301886792,9.99,0.037065511604590914,0.19252405461290004,999.0,999.0,999,999,999,0.0,0.0,103.2,104.0,104,100,106,4.160000000000001,2.039607805437114,0.0866802,0.08159,0.075637,0.075637,0.115676,0.00022144876496000009,0.014881154691756956
a,simple_multi,instance_0020.txt,5,5,0,3.4,3.0,3.0,3.0,4.0,0.24,0.4898979485566356,12.0,12.0,12,12,12,0.0,0.0,3.6,4.0,4,3,4,0.24,0.4898979485566356,0.0001336,0.000134,0.000134,0.000126,0.000142,2.6240000000000024e-11,5.122499389946281e-06
