dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,gap_mean,gap_median,gap_mode,gap_min,gap_max,gap_variance,gap_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple_asc_exact,instance_0011.txt,5,5,0,0,6.829431438127091,6.829431438127091,6.829431438127091,6.829431438127091,6.829431438127091,0.0,0.0,0.5946924962535851,0.5946924962535851,0.5946924962535851,0.5946924962535851,0.5946924962535851,0.0,0.0,2042.0,2042.0,2042,2042,2042,0.0,0.0,299.0,299.0,299,299,299,0.0,0.0,1.2386416,1.208747,1.208747,1.067993,1.390381,0.01330234911264001,0.11533581019197815
a,simple_asc_exact,instance_0012.txt,5,5,0,0,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,2.0952380952380953,0.0,0.0,0.8137566137566138,0.8137566137566138,0.8137566137566138,0.8137566137566138,0.8137566137566138,0.0,0.0,176.0,176.0,176,176,176,0.0,0.0,84.0,84.0,84,84,84,0.0,0.0,0.0913612,0.091283,0.094416,0.081416,0.10593,7.565157895999996e-05,0.008697791613967304
a,simple_asc_exact,instance_0013.txt,5,5,0,0,12.453804347826088,12.453804347826088,12.453804347826088,12.453804347826088,12.453804347826088,0.0,0.0,0.8939059917944043,0.8939059917944042,0.8939059917944042,0.8939059917944042,0.8939059917944042,1.232595164407831e-32,1.1102230246251565e-16,4583.0,4583.0,4583,4583,4583,0.0,0.0,368.0,368.0,368,368,368,0.0,0.0,2.6105069999999997,2.635684,2.349877,2.349877,2.814476,0.032156106387199984,0.17932123797029728
a,simple_asc_exact,instance_0014.txt,5,5,0,0,20.52785145888594,20.52785145888594,20.52785145888594,20.52785145888594,20.52785145888594,0.0,0.0,0.8869838007769042,0.8869838007769042,0.8869838007769042,0.8869838007769042,0.8869838007769042,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,377.0,377.0,377,377,377,0.0,0.0,4.7570754,4.752105,4.454929,4.454929,5.010506,0.03534304859464004,0.18799746964956746
a,simple_asc_exact,instance_0015.txt,5,5,0,0,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,10.725947521865889,0.0,0.0,0.9281744585589337,0.9281744585589338,0.9281744585589338,0.9281744585589338,0.9281744585589338,1.232595164407831e-32,1.1102230246251565e-16,3679.0,3679.0,3679,3679,3679,0.0,0.0,343.0,343.0,343,343,343,0.0,0.0,2.374078,2.389265,1.851151,1.851151,2.953331,0.13250196868079997,0.3640081986450305
a,simple_asc_exact,instance_0016.txt,5,5,0,0,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,0.0,0.0,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.1067544,0.092161,0.092161,0.082084,0.182281,0.0014497179282399997,0.03807516156551407
a,simple_asc_exact,instance_0017.txt,5,5,0,0,3.804347826086956,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,1.9721522630525295e-31,4.440892098500626e-16,0.8957712924359738,0.8957712924359739,0.8957712924359739,0.8957712924359739,0.8957712924359739,1.232595164407831e-32,1.1102230246251565e-16,175.0,175.0,175,175,175,0.0,0.0,46.0,46.0,46,46,46,0.0,0.0,0.035975999999999994,0.031898,0.030871,0.027604,0.057214,0.00011547972520000002,0.010746149319640037
a,simple_asc_exact,instance_0018.txt,5,5,0,0,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,0.0,0.0,0.8698535447358189,0.869853544735819,0.869853544735819,0.869853544735819,0.869853544735819,1.232595164407831e-32,1.1102230246251565e-16,1205.0,1205.0,1205,1205,1205,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.19508379999999997,0.205702,0.187169,0.148886,0.222654,0.00066466460576,0.025781090080910077
a,simple_asc_exact,instance_0019.txt,5,5,0,0,9.514285714285714,9.514285714285714,9.514285714285714,9.514285714285714,9.514285714285714,0.0,0.0,0.952899575671853,0.9528995756718529,0.9528995756718529,0.9528995756718529,0.9528995756718529,1.232595164407831e-32,1.1102230246251565e-16,999.0,999.0,999,999,999,0.0,0.0,105.0,105.0,105,105,105,0.0,0.0,0.24296120000000002,0.272863,0.180198,0.180198,0.28839,0.00244709238376,0.0494680946040981
a,simple_asc_exact,instance_0020.txt,5,5,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.009864000000000001,0.008752,0.00968,0.008459,0.013947,4.3650476e-06,0.0020892696331493454
a,simple_asc_multi,instance_0001.txt,5,5,0,0,2.357142857142857,2.357142857142857,2.357142857142857,2.357142857142857,2.357142857142857,0.0,0.0,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.0,0.0,66.0,66.0,66,66,66,0.0,0.0,28.0,28.0,28,28,28,0.0,0.0,0.009256,0.008375,0.011344,0.008093,0.011344,1.7871828e-06,0.0013368555643748505
a,simple_asc_multi,instance_0002.txt,5,5,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.00020219999999999998,0.000192,0.000192,0.000182,0.000241,5.0056e-10,2.237319825147938e-05
a,simple_asc_multi,instance_0003.txt,5,5,0,0,2.810810810810811,2.810810810810811,2.810810810810811,2.810810810810811,2.810810810810811,0.0,0.0,0.7657657657657658,0.7657657657657658,0.7657657657657658,0.7657657657657658,0.7657657657657658,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,37.0,37.0,37,37,37,0.0,0.0,0.017071799999999998,0.01547,0.01511,0.01511,0.021503,6.056992560000003e-06,0.002461095804717891
a,simple_asc_multi,instance_0004.txt,5,5,0,0,1.6363636363636362,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,4.930380657631324e-32,2.220446049250313e-16,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.0030196,0.002219,0.002225,0.002193,0.006258,2.6219374399999997e-06,0.001619239772238812
a,simple_asc_multi,instance_0005.txt,5,5,0,0,31.15602836879433,31.156028368794328,31.156028368794328,31.156028368794328,31.156028368794328,1.262177448353619e-29,3.552713678800501e-15,0.8248431293391747,0.8248431293391746,0.8248431293391746,0.8248431293391746,0.8248431293391746,1.232595164407831e-32,1.1102230246251565e-16,4393.0,4393.0,4393,4393,4393,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.4915242,0.491867,0.474279,0.339997,0.600735,0.0077383743769600015,0.08796803042560405
a,simple_asc_multi,instance_0006.txt,5,5,0,0,26.65753424657534,26.65753424657534,26.65753424657534,26.65753424657534,26.65753424657534,0.0,0.0,0.9614218028269532,0.9614218028269532,0.9614218028269532,0.9614218028269532,0.9614218028269532,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,146.0,146.0,146,146,146,0.0,0.0,0.6390998,0.608816,0.566002,0.566002,0.79365,0.006433176268159997,0.08020708365325345
a,simple_asc_multi,instance_0007.txt,5,5,0,0,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,0.0,0.0,0.9323619261115141,0.932361926111514,0.932361926111514,0.932361926111514,0.932361926111514,1.232595164407831e-32,1.1102230246251565e-16,3847.0,3847.0,3847,3847,3847,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.6531220000000001,0.648964,0.624155,0.545263,0.768305,0.005284551004799999,0.0726949173243907
a,simple_asc_multi,instance_0008.txt,5,5,0,0,20.41007194244604,20.41007194244604,20.41007194244604,20.41007194244604,20.41007194244604,0.0,0.0,0.8747396306781289,0.8747396306781289,0.8747396306781289,0.8747396306781289,0.8747396306781289,0.0,0.0,2837.0,2837.0,2837,2837,2837,0.0,0.0,139.0,139.0,139,139,139,0.0,0.0,0.5000264,0.494588,0.458742,0.458431,0.547164,0.00147639006584,0.03842382159338136
a,simple_asc_multi,instance_0009.txt,5,5,0,0,1.9240506329113924,1.9240506329113924,1.9240506329113924,1.9240506329113924,1.9240506329113924,0.0,0.0,0.5643658944351565,0.5643658944351565,0.5643658944351565,0.5643658944351565,0.5643658944351565,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.052520199999999996,0.051321,0.040399,0.040399,0.065746,8.315084616e-05,0.00911870857961806
a,simple_asc_multi,instance_0010.txt,5,5,0,0,5.759075907590759,5.759075907590759,5.759075907590759,5.759075907590759,5.759075907590759,0.0,0.0,0.6634529284771052,0.6634529284771052,0.6634529284771052,0.6634529284771052,0.6634529284771052,0.0,0.0,1745.0,1745.0,1745,1745,1745,0.0,0.0,303.0,303.0,303,303,303,0.0,0.0,0.9271600000000001,0.955256,0.862275,0.733783,1.060739,0.013913302076000006,0.11795466110332396
a,simple_asc_multi,instance_0011.txt,5,5,0,0,6.806666666666667,6.806666666666667,6.806666666666667,6.806666666666667,6.806666666666667,0.0,0.0,0.5960435212660732,0.5960435212660732,0.5960435212660732,0.5960435212660732,0.5960435212660732,0.0,0.0,2042.0,2042.0,2042,2042,2042,0.0,0.0,300.0,300.0,300,300,300,0.0,0.0,0.7347796000000001,0.73571,0.817025,0.571696,0.817025,0.008007319145840002,0.08948362501508308
a,simple_asc_multi,instance_0012.txt,5,5,0,0,2.046511627906977,2.046511627906977,2.046511627906977,2.046511627906977,2.046511627906977,0.0,0.0,0.8180878552971576,0.8180878552971577,0.8180878552971577,0.8180878552971577,0.8180878552971577,1.232595164407831e-32,1.1102230246251565e-16,176.0,176.0,176,176,176,0.0,0.0,86.0,86.0,86,86,86,0.0,0.0,0.08202319999999999,0.074191,0.06748,0.06748,0.100836,0.00022483639736000003,0.014994545586979288
a,simple_asc_multi,instance_0013.txt,5,5,0,0,12.453804347826088,12.453804347826088,12.453804347826088,12.453804347826088,12.453804347826088,0.0,0.0,0.8939059917944043,0.8939059917944042,0.8939059917944042,0.8939059917944042,0.8939059917944042,1.232595164407831e-32,1.1102230246251565e-16,4583.0,4583.0,4583,4583,4583,0.0,0.0,368.0,368.0,368,368,368,0.0,0.0,1.4949686,1.552025,1.21092,1.21092,1.720469,0.03908877868344,0.19770882297823736
a,simple_asc_multi,instance_0014.txt,5,5,0,0,20.473544973544975,20.473544973544975,20.473544973544975,20.473544973544975,20.473544973544975,0.0,0.0,0.8872827854309338,0.8872827854309336,0.8872827854309336,0.8872827854309336,0.8872827854309336,1.232595164407831e-32,1.1102230246251565e-16,7739.0,7739.0,7739,7739,7739,0.0,0.0,378.0,378.0,378,378,378,0.0,0.0,2.239799,2.345844,2.19519,1.880903,2.426628,0.03783722742479999,0.1945179359976863
a,simple_asc_multi,instance_0015.txt,5,5,0,0,10.663768115942029,10.663768115942029,10.663768115942029,10.663768115942029,10.663768115942029,0.0,0.0,0.9285908385093167,0.9285908385093168,0.9285908385093168,0.9285908385093168,0.9285908385093168,1.232595164407831e-32,1.1102230246251565e-16,3679.0,3679.0,3679,3679,3679,0.0,0.0,345.0,345.0,345,345,345,0.0,0.0,1.8217238000000002,1.917041,2.063275,1.496638,2.063275,0.05704830609816003,0.23884787229146512
a,simple_asc_multi,instance_0016.txt,5,5,0,0,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,9.661971830985916,0.0,0.0,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.8863297431648716,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.063005,0.053294,0.053294,0.031849,0.121365,0.0009840170884,0.03136904666068129
a,simple_asc_multi,instance_0017.txt,5,5,0,0,3.804347826086956,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,1.9721522630525295e-31,4.440892098500626e-16,0.8957712924359738,0.8957712924359739,0.8957712924359739,0.8957712924359739,0.8957712924359739,1.232595164407831e-32,1.1102230246251565e-16,175.0,175.0,175,175,175,0.0,0.0,46.0,46.0,46,46,46,0.0,0.0,0.0197684,0.020493,0.017472,0.017472,0.021068,1.6639130399999993e-06,0.0012899275328482603
a,simple_asc_multi,instance_0018.txt,5,5,0,0,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,0.0,0.0,0.8698535447358189,0.869853544735819,0.869853544735819,0.869853544735819,0.869853544735819,1.232595164407831e-32,1.1102230246251565e-16,1205.0,1205.0,1205,1205,1205,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.1019342,0.092386,0.080721,0.072615,0.134187,0.0006430826053599999,0.025359073432600014
a,simple_asc_multi,instance_0019.txt,5,5,0,0,9.336448598130842,9.336448598130842,9.336448598130842,9.336448598130842,9.336448598130842,0.0,0.0,0.9537799574349959,0.9537799574349959,0.9537799574349959,0.9537799574349959,0.9537799574349959,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,107.0,107.0,107,107,107,0.0,0.0,0.2070548,0.193237,0.17134,0.155882,0.264861,0.001853406422960001,0.04305120698609972
a,simple_asc_multi,instance_0020.txt,5,5,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.00017,0.00016,0.000216,0.000149,0.000216,5.763999999999999e-10,2.40083318870762e-05
a,simple_asc_simple,instance_0001.txt,5,5,0,0,2.2758620689655173,2.2758620689655173,2.2758620689655173,2.2758620689655173,2.2758620689655173,0.0,0.0,0.8482758620689654,0.8482758620689654,0.8482758620689654,0.8482758620689654,0.8482758620689654,0.0,0.0,66.0,66.0,66,66,66,0.0,0.0,29.0,29.0,29,29,29,0.0,0.0,0.0020458,0.002043,0.002047,0.001989,0.002111,1.5065600000000035e-09,3.88144303062663e-05
a,simple_asc_simple,instance_0002.txt,5,5,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,9.04e-05,9.4e-05,9.6e-05,7.7e-05,9.7e-05,5.463999999999999e-11,7.391887445030531e-06
a,simple_asc_simple,instance_0003.txt,5,5,0,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,39.0,39.0,39,39,39,0.0,0.0,0.005346,0.004211,0.004084,0.004084,0.007148,2.0991196e-06,0.0014488338759153859
a,simple_asc_simple,instance_0004.txt,5,5,0,0,1.6363636363636362,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365,4.930380657631324e-32,2.220446049250313e-16,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.5324675324675324,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,22.0,22.0,22,22,22,0.0,0.0,0.0010054,0.000977,0.001076,0.000951,0.001076,2.7058399999999965e-09,5.2017689298929804e-05
a,simple_asc_simple,instance_0005.txt,5,5,0,0,31.15602836879433,31.156028368794328,31.156028368794328,31.156028368794328,31.156028368794328,1.262177448353619e-29,3.552713678800501e-15,0.8248431293391747,0.8248431293391746,0.8248431293391746,0.8248431293391746,0.8248431293391746,1.232595164407831e-32,1.1102230246251565e-16,4393.0,4393.0,4393,4393,4393,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.24993020000000002,0.257146,0.226754,0.214537,0.28855,0.0006991042473599994,0.02644057955794463
a,simple_asc_simple,instance_0006.txt,5,5,0,0,26.120805369127517,26.120805369127517,26.120805369127517,26.120805369127517,26.120805369127517,0.0,0.0,0.9621985450519139,0.9621985450519138,0.9621985450519138,0.9621985450519138,0.9621985450519138,1.232595164407831e-32,1.1102230246251565e-16,3892.0,3892.0,3892,3892,3892,0.0,0.0,149.0,149.0,149,149,149,0.0,0.0,0.2755834,0.265221,0.265221,0.226561,0.313469,0.0011254256362399993,0.033547364072904436
a,simple_asc_simple,instance_0007.txt,5,5,0,0,25.81879194630873,25.818791946308725,25.818791946308725,25.818791946308725,25.818791946308725,1.262177448353619e-29,3.552713678800501e-15,0.9341777133299967,0.9341777133299968,0.9341777133299968,0.9341777133299968,0.9341777133299968,1.232595164407831e-32,1.1102230246251565e-16,3847.0,3847.0,3847,3847,3847,0.0,0.0,149.0,149.0,149,149,149,0.0,0.0,0.24566320000000003,0.24193,0.24193,0.236455,0.258284,8.033960296000013e-05,0.008963236187895537
a,simple_asc_simple,instance_0008.txt,5,5,0,0,20.120567375886523,20.120567375886523,20.120567375886523,20.120567375886523,20.120567375886523,0.0,0.0,0.8765163735053895,0.8765163735053895,0.8765163735053895,0.8765163735053895,0.8765163735053895,0.0,0.0,2837.0,2837.0,2837,2837,2837,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.2002904,0.198714,0.198714,0.163856,0.256485,0.0009907104970400004,0.03147555395922366
a,simple_asc_simple,instance_0009.txt,5,5,0,0,1.7078651685393258,1.7078651685393258,1.7078651685393258,1.7078651685393258,1.7078651685393258,0.0,0.0,0.6133135467458131,0.6133135467458131,0.6133135467458131,0.6133135467458131,0.6133135467458131,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,89.0,89.0,89,89,89,0.0,0.0,0.021698600000000002,0.021416,0.025324,0.014092,0.026263,1.840157184e-05,0.0042897053325374225
a,simple_asc_simple,instance_0010.txt,5,5,0,0,5.470219435736677,5.470219435736677,5.470219435736677,5.470219435736677,5.470219435736677,0.0,0.0,0.6803330323779402,0.6803330323779402,0.6803330323779402,0.6803330323779402,0.6803330323779402,0.0,0.0,1745.0,1745.0,1745,1745,1745,0.0,0.0,319.0,319.0,319,319,319,0.0,0.0,0.3067394,0.308638,0.336776,0.26483,0.354,0.0012572079534399997,0.03545712838682794
a,simple_asc_simple,instance_0011.txt,5,5,0,0,6.401253918495298,6.401253918495298,6.401253918495298,6.401253918495298,6.401253918495298,0.0,0.0,0.6201036250151158,0.6201036250151158,0.6201036250151158,0.6201036250151158,0.6201036250151158,0.0,0.0,2042.0,2042.0,2042,2042,2042,0.0,0.0,319.0,319.0,319,319,319,0.0,0.0,0.34013000000000004,0.345243,0.36952,0.312844,0.36952,0.0004238389939999998,0.020587350339468163
a,simple_asc_simple,instance_0012.txt,5,5,0,0,1.777777777777778,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.7777777777777777,4.930380657631324e-32,2.220446049250313e-16,0.8419753086419753,0.8419753086419752,0.8419753086419752,0.8419753086419752,0.8419753086419752,1.232595164407831e-32,1.1102230246251565e-16,176.0,176.0,176,176,176,0.0,0.0,99.0,99.0,99,99,99,0.0,0.0,0.0231908,0.023233,0.02282,0.021072,0.025199,1.7708701599999994e-06,0.0013307404555359394
a,simple_asc_simple,instance_0013.txt,5,5,0,0,12.386486486486486,12.386486486486486,12.386486486486486,12.386486486486486,12.386486486486486,0.0,0.0,0.89447947291984,0.8944794729198399,0.8944794729198399,0.8944794729198399,0.8944794729198399,1.232595164407831e-32,1.1102230246251565e-16,4583.0,4583.0,4583,4583,4583,0.0,0.0,370.0,370.0,370,370,370,0.0,0.0,0.7947726,0.817373,0.818975,0.714662,0.869839,0.002978597512240001,0.0545765289500899
a,simple_asc_simple,instance_0014.txt,5,5,0,0,20.153645833333332,20.153645833333332,20.153645833333332,20.153645833333332,20.153645833333332,0.0,0.0,0.8890439919085752,0.8890439919085752,0.8890439919085752,0.8890439919085752,0.8890439919085752,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,384.0,384.0,384,384,384,0.0,0.0,2.2369703999999997,2.310241,1.666136,1.666136,2.732294,0.11927558540503999,0.3453629763090421
a,simple_asc_simple,instance_0015.txt,5,5,0,0,10.305322128851541,10.305322128851541,10.305322128851541,10.305322128851541,10.305322128851541,0.0,0.0,0.9309911464585834,0.9309911464585834,0.9309911464585834,0.9309911464585834,0.9309911464585834,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,357.0,357.0,357,357,357,0.0,0.0,1.1988584,1.253458,0.970646,0.970646,1.351437,0.01680758293624,0.12964406247969862
a,simple_asc_simple,instance_0016.txt,5,5,0,0,9.527777777777779,9.527777777777779,9.527777777777779,9.527777777777779,9.527777777777779,0.0,0.0,0.8879084967320262,0.8879084967320262,0.8879084967320262,0.8879084967320262,0.8879084967320262,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,72.0,72.0,72,72,72,0.0,0.0,0.053940199999999994,0.046846,0.059426,0.044505,0.07397,0.00013027787055999994,0.011413933176604808
a,simple_asc_simple,instance_0017.txt,5,5,0,0,3.804347826086956,3.8043478260869565,3.8043478260869565,3.8043478260869565,3.8043478260869565,1.9721522630525295e-31,4.440892098500626e-16,0.8957712924359738,0.8957712924359739,0.8957712924359739,0.8957712924359739,0.8957712924359739,1.232595164407831e-32,1.1102230246251565e-16,175.0,175.0,175,175,175,0.0,0.0,46.0,46.0,46,46,46,0.0,0.0,0.0174006,0.017786,0.016817,0.012861,0.021163,7.240829840000003e-06,0.0026908790087999132
a,simple_asc_simple,instance_0018.txt,5,5,0,0,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,0.0,0.0,0.8698535447358189,0.869853544735819,0.869853544735819,0.869853544735819,0.869853544735819,1.232595164407831e-32,1.1102230246251565e-16,1205.0,1205.0,1205,1205,1205,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.1162202,0.110122,0.100678,0.095958,0.137784,0.00031359380576,0.017708580004054533
a,simple_asc_simple,instance_0019.txt,5,5,0,0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.9554455445544555,0.9554455445544554,0.9554455445544554,0.9554455445544554,0.9554455445544554,1.232595164407831e-32,1.1102230246251565e-16,999.0,999.0,999,999,999,0.0,0.0,111.0,111.0,111,111,111,0.0,0.0,0.14346679999999998,0.149225,0.124144,0.124144,0.166885,0.00025717002456000006,0.016036521585431177
