instance,algorithm_left,algorithm_right,orders_jaccard,aisles_jaccard,items_jaccard,orders_overlap,aisles_overlap,items_overlap
instance_0001.txt,bigger,bigger_exact,1.0,0.959349593495935,1.0,271,118,1139
instance_0001.txt,bigger,bigger_multi,1.0,0.959349593495935,1.0,271,118,1139
instance_0001.txt,bigger,diff,0.11233211233211234,0.8814814814814815,0.1958762886597938,92,119,456
instance_0001.txt,bigger,diff_bigger,0.1091127098321343,0.875,0.1935483870967742,91,119,456
instance_0001.txt,bigger,diff_bigger_exact,0.1091127098321343,0.8666666666666667,0.1935483870967742,91,117,456
instance_0001.txt,bigger,diff_bigger_exact_weighted,0.1091127098321343,0.8666666666666667,0.1935483870967742,91,117,456
instance_0001.txt,bigger,diff_bigger_multi,0.1091127098321343,0.8666666666666667,0.1935483870967742,91,117,456
instance_0001.txt,bigger,diff_bigger_multi_weighted,0.1091127098321343,0.8666666666666667,0.1935483870967742,91,117,456
instance_0001.txt,bigger,diff_bigger_weighted,0.1091127098321343,0.875,0.1935483870967742,91,119,456
instance_0001.txt,bigger,diff_exact,0.11233211233211234,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,diff_exact_weighted,0.11233211233211234,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,diff_multi,0.11233211233211234,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,diff_multi_weighted,0.11233211233211234,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,diff_smaller,0.11233211233211234,0.8814814814814815,0.19579218548733363,92,119,456
instance_0001.txt,bigger,diff_smaller_exact,0.11233211233211234,0.8656716417910447,0.19579218548733363,92,116,456
instance_0001.txt,bigger,diff_smaller_exact_weighted,0.11233211233211234,0.8656716417910447,0.19579218548733363,92,116,456
instance_0001.txt,bigger,diff_smaller_multi,0.11233211233211234,0.8656716417910447,0.19579218548733363,92,116,456
instance_0001.txt,bigger,diff_smaller_multi_weighted,0.11233211233211234,0.8656716417910447,0.19579218548733363,92,116,456
instance_0001.txt,bigger,diff_smaller_weighted,0.11233211233211234,0.8814814814814815,0.19579218548733363,92,119,456
instance_0001.txt,bigger,diff_weighted,0.11233211233211234,0.8814814814814815,0.1958762886597938,92,119,456
instance_0001.txt,bigger,random,0.09976525821596244,0.8897058823529411,0.1843506759524785,85,121,450
instance_0001.txt,bigger,random_exact,0.09976525821596244,0.8897058823529411,0.1843506759524785,85,121,450
instance_0001.txt,bigger,random_multi,0.09976525821596244,0.8897058823529411,0.1843506759524785,85,121,450
instance_0001.txt,bigger,similar,0.11219512195121951,0.8814814814814815,0.1958762886597938,92,119,456
instance_0001.txt,bigger,similar_bigger,0.11219512195121951,0.8814814814814815,0.1958762886597938,92,119,456
instance_0001.txt,bigger,similar_bigger_exact,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_bigger_exact_weighted,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_bigger_multi,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_bigger_multi_weighted,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_bigger_weighted,0.11219512195121951,0.8814814814814815,0.1958762886597938,92,119,456
instance_0001.txt,bigger,similar_exact,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_exact_weighted,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_multi,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
instance_0001.txt,bigger,similar_multi_weighted,0.11219512195121951,0.8656716417910447,0.1958762886597938,92,116,456
