dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,af_mixed_order-asc_prune-null,instance_0001.txt,1,1,0,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.000443,0.000443,0.000443,0.000443,0.000443,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0002.txt,1,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000107,0.000107,0.000107,0.000107,0.000107,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0003.txt,1,1,0,0,6.8,6.8,6.8,6.8,6.8,0.0,0.0,34.0,34.0,34,34,34,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.001399,0.001399,0.001399,0.001399,0.001399,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0004.txt,1,1,0,0,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.4444444444444444,0.0,0.0,13.0,13.0,13,13,13,0.0,0.0,9.0,9.0,9,9,9,0.0,0.0,0.000723,0.000723,0.000723,0.000723,0.000723,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0005.txt,1,1,0,0,171.375,171.375,171.375,171.375,171.375,0.0,0.0,1371.0,1371.0,1371,1371,1371,0.0,0.0,8.0,8.0,8,8,8,0.0,0.0,0.044847,0.044847,0.044847,0.044847,0.044847,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0006.txt,1,1,0,0,675.0,675.0,675.0,675.0,675.0,0.0,0.0,675.0,675.0,675,675,675,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.045379,0.045379,0.045379,0.045379,0.045379,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0007.txt,1,1,0,0,318.2,318.2,318.2,318.2,318.2,0.0,0.0,1591.0,1591.0,1591,1591,1591,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.084985,0.084985,0.084985,0.084985,0.084985,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0008.txt,1,1,0,0,138.2,138.2,138.2,138.2,138.2,0.0,0.0,2764.0,2764.0,2764,2764,2764,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,0.028472,0.028472,0.028472,0.028472,0.028472,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0009.txt,1,1,0,0,1.7571428571428571,1.7571428571428571,1.7571428571428571,1.7571428571428571,1.7571428571428571,0.0,0.0,123.0,123.0,123,123,123,0.0,0.0,70.0,70.0,70,70,70,0.0,0.0,0.011853,0.011853,0.011853,0.011853,0.011853,0.0,0.0
a,af_mixed_order-asc_prune-null,instance_0010.txt,1,1,0,0,12.161971830985916,12.161971830985916,12.161971830985916,12.161971830985916,12.161971830985916,0.0,0.0,1727.0,1727.0,1727,1727,1727,0.0,0.0,142.0,142.0,142,142,142,0.0,0.0,0.199113,0.199113,0.199113,0.199113,0.199113,0.0,0.0
