dataset,algorithm,instance,total_runs,feasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple,instance_0011.txt,1,1,0,6.5303514376996805,6.5303514376996805,6.5303514376996805,6.5303514376996805,6.5303514376996805,0.0,0.0,2044.0,2044.0,2044,2044,2044,0.0,0.0,313.0,313.0,313,313,313,0.0,0.0,0.375233,0.375233,0.375233,0.375233,0.375233,0.0,0.0
a,simple,instance_0012.txt,1,1,0,2.046511627906977,2.046511627906977,2.046511627906977,2.046511627906977,2.046511627906977,0.0,0.0,176.0,176.0,176,176,176,0.0,0.0,86.0,86.0,86,86,86,0.0,0.0,0.022786,0.022786,0.022786,0.022786,0.022786,0.0,0.0
a,simple,instance_0013.txt,1,1,0,12.487738419618529,12.487738419618529,12.487738419618529,12.487738419618529,12.487738419618529,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,367.0,367.0,367,367,367,0.0,0.0,0.63277,0.63277,0.63277,0.63277,0.63277,0.0,0.0
a,simple,instance_0014.txt,1,1,0,20.31233595800525,20.31233595800525,20.31233595800525,20.31233595800525,20.31233595800525,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,381.0,381.0,381,381,381,0.0,0.0,1.377056,1.377056,1.377056,1.377056,1.377056,0.0,0.0
a,simple,instance_0015.txt,1,1,0,10.24791086350975,10.24791086350975,10.24791086350975,10.24791086350975,10.24791086350975,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,359.0,359.0,359,359,359,0.0,0.0,0.653092,0.653092,0.653092,0.653092,0.653092,0.0,0.0
a,simple,instance_0016.txt,1,1,0,9.27027027027027,9.27027027027027,9.27027027027027,9.27027027027027,9.27027027027027,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,74.0,74.0,74,74,74,0.0,0.0,0.069415,0.069415,0.069415,0.069415,0.069415,0.0,0.0
a,simple,instance_0017.txt,1,1,0,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,49.0,49.0,49,49,49,0.0,0.0,0.007102,0.007102,0.007102,0.007102,0.007102,0.0,0.0
a,simple,instance_0018.txt,1,1,0,14.345238095238095,14.345238095238095,14.345238095238095,14.345238095238095,14.345238095238095,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,84.0,84.0,84,84,84,0.0,0.0,0.04199,0.04199,0.04199,0.04199,0.04199,0.0,0.0
a,simple,instance_0019.txt,1,1,0,8.919642857142858,8.919642857142858,8.919642857142858,8.919642857142858,8.919642857142858,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,112.0,112.0,112,112,112,0.0,0.0,0.110336,0.110336,0.110336,0.110336,0.110336,0.0,0.0
a,simple,instance_0020.txt,1,1,0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.000135,0.000135,0.000135,0.000135,0.000135,0.0,0.0
a,simple_multi,instance_0001.txt,1,1,0,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,3.7777777777777777,0.0,0.0,68.0,68.0,68,68,68,0.0,0.0,18.0,18.0,18,18,18,0.0,0.0,0.003265,0.003265,0.003265,0.003265,0.003265,0.0,0.0
a,simple_multi,instance_0002.txt,1,1,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000172,0.000172,0.000172,0.000172,0.000172,0.0,0.0
a,simple_multi,instance_0003.txt,1,1,0,3.7857142857142856,3.7857142857142856,3.7857142857142856,3.7857142857142856,3.7857142857142856,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,28.0,28.0,28,28,28,0.0,0.0,0.006792,0.006792,0.006792,0.006792,0.006792,0.0,0.0
a,simple_multi,instance_0004.txt,1,1,0,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,18.0,18.0,18,18,18,0.0,0.0,0.001454,0.001454,0.001454,0.001454,0.001454,0.0,0.0
a,simple_multi,instance_0005.txt,1,1,0,31.611510791366907,31.611510791366907,31.611510791366907,31.611510791366907,31.611510791366907,0.0,0.0,4394.0,4394.0,4394,4394,4394,0.0,0.0,139.0,139.0,139,139,139,0.0,0.0,0.231931,0.231931,0.231931,0.231931,0.231931,0.0,0.0
a,simple_multi,instance_0006.txt,1,1,0,27.408450704225352,27.408450704225352,27.408450704225352,27.408450704225352,27.408450704225352,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,142.0,142.0,142,142,142,0.0,0.0,0.363635,0.363635,0.363635,0.363635,0.363635,0.0,0.0
a,simple_multi,instance_0007.txt,1,1,0,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,26.53103448275862,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,145.0,145.0,145,145,145,0.0,0.0,0.248386,0.248386,0.248386,0.248386,0.248386,0.0,0.0
a,simple_multi,instance_0008.txt,1,1,0,21.353383458646615,21.353383458646615,21.353383458646615,21.353383458646615,21.353383458646615,0.0,0.0,2840.0,2840.0,2840,2840,2840,0.0,0.0,133.0,133.0,133,133,133,0.0,0.0,0.24956,0.24956,0.24956,0.24956,0.24956,0.0,0.0
a,simple_multi,instance_0009.txt,1,1,0,2.217391304347826,2.217391304347826,2.217391304347826,2.217391304347826,2.217391304347826,0.0,0.0,153.0,153.0,153,153,153,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,0.021823,0.021823,0.021823,0.021823,0.021823,0.0,0.0
a,simple_multi,instance_0010.txt,1,1,0,5.878787878787879,5.878787878787879,5.878787878787879,5.878787878787879,5.878787878787879,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,297.0,297.0,297,297,297,0.0,0.0,0.534094,0.534094,0.534094,0.534094,0.534094,0.0,0.0
a,simple_multi,instance_0011.txt,1,1,0,6.928813559322034,6.928813559322034,6.928813559322034,6.928813559322034,6.928813559322034,0.0,0.0,2044.0,2044.0,2044,2044,2044,0.0,0.0,295.0,295.0,295,295,295,0.0,0.0,0.436945,0.436945,0.436945,0.436945,0.436945,0.0,0.0
a,simple_multi,instance_0012.txt,1,1,0,2.901639344262295,2.901639344262295,2.901639344262295,2.901639344262295,2.901639344262295,0.0,0.0,177.0,177.0,177,177,177,0.0,0.0,61.0,61.0,61,61,61,0.0,0.0,0.034813,0.034813,0.034813,0.034813,0.034813,0.0,0.0
a,simple_multi,instance_0013.txt,1,1,0,12.660220994475138,12.660220994475138,12.660220994475138,12.660220994475138,12.660220994475138,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,362.0,362.0,362,362,362,0.0,0.0,0.74195,0.74195,0.74195,0.74195,0.74195,0.0,0.0
a,simple_multi,instance_0014.txt,1,1,0,20.41952506596306,20.41952506596306,20.41952506596306,20.41952506596306,20.41952506596306,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,379.0,379.0,379,379,379,0.0,0.0,0.912975,0.912975,0.912975,0.912975,0.912975,0.0,0.0
a,simple_multi,instance_0015.txt,1,1,0,10.451704545454545,10.451704545454545,10.451704545454545,10.451704545454545,10.451704545454545,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,352.0,352.0,352,352,352,0.0,0.0,0.726189,0.726189,0.726189,0.726189,0.726189,0.0,0.0
a,simple_multi,instance_0016.txt,1,1,0,9.27027027027027,9.27027027027027,9.27027027027027,9.27027027027027,9.27027027027027,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,74.0,74.0,74,74,74,0.0,0.0,0.034334,0.034334,0.034334,0.034334,0.034334,0.0,0.0
a,simple_multi,instance_0017.txt,1,1,0,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,0.010354,0.010354,0.010354,0.010354,0.010354,0.0,0.0
a,simple_multi,instance_0018.txt,1,1,0,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,15.253164556962025,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,79.0,79.0,79,79,79,0.0,0.0,0.034634,0.034634,0.034634,0.034634,0.034634,0.0,0.0
a,simple_multi,instance_0019.txt,1,1,0,9.699029126213592,9.699029126213592,9.699029126213592,9.699029126213592,9.699029126213592,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,103.0,103.0,103,103,103,0.0,0.0,0.092249,0.092249,0.092249,0.092249,0.092249,0.0,0.0
a,simple_multi,instance_0020.txt,1,1,0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,12.0,12,12,12,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.000141,0.000141,0.000141,0.000141,0.000141,0.0,0.0
