dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple_cpp_a_check,instance_0001.txt,1,1,0,0,2.357142857142857,2.357142857142857,2.357142857142857,2.357142857142857,2.357142857142857,0.0,0.0,66.0,66.0,66,66,66,0.0,0.0,28.0,28.0,28,28,28,0.0,0.0,0.002438,0.002438,0.002438,0.002438,0.002438,0.0,0.0
a,simple_cpp_a_check,instance_0002.txt,1,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.002476,0.002476,0.002476,0.002476,0.002476,0.0,0.0
a,simple_cpp_a_check,instance_0003.txt,1,1,0,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,39.0,39.0,39,39,39,0.0,0.0,0.002331,0.002331,0.002331,0.002331,0.002331,0.0,0.0
a,simple_cpp_a_check,instance_0004.txt,1,1,0,0,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,21.0,21.0,21,21,21,0.0,0.0,0.001755,0.001755,0.001755,0.001755,0.001755,0.0,0.0
a,simple_cpp_a_check,instance_0005.txt,1,1,0,0,31.156028368794328,31.156028368794328,31.156028368794328,31.156028368794328,31.156028368794328,0.0,0.0,4393.0,4393.0,4393,4393,4393,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.006869,0.006869,0.006869,0.006869,0.006869,0.0,0.0
a,simple_cpp_a_check,instance_0006.txt,1,1,0,0,26.120805369127517,26.120805369127517,26.120805369127517,26.120805369127517,26.120805369127517,0.0,0.0,3892.0,3892.0,3892,3892,3892,0.0,0.0,149.0,149.0,149,149,149,0.0,0.0,0.011565,0.011565,0.011565,0.011565,0.011565,0.0,0.0
a,simple_cpp_a_check,instance_0007.txt,1,1,0,0,25.818791946308725,25.818791946308725,25.818791946308725,25.818791946308725,25.818791946308725,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,149.0,149.0,149,149,149,0.0,0.0,0.010454,0.010454,0.010454,0.010454,0.010454,0.0,0.0
a,simple_cpp_a_check,instance_0008.txt,1,1,0,0,20.120567375886523,20.120567375886523,20.120567375886523,20.120567375886523,20.120567375886523,0.0,0.0,2837.0,2837.0,2837,2837,2837,0.0,0.0,141.0,141.0,141,141,141,0.0,0.0,0.009532,0.009532,0.009532,0.009532,0.009532,0.0,0.0
a,simple_cpp_a_check,instance_0009.txt,1,1,0,0,1.7078651685393258,1.7078651685393258,1.7078651685393258,1.7078651685393258,1.7078651685393258,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,89.0,89.0,89,89,89,0.0,0.0,0.002337,0.002337,0.002337,0.002337,0.002337,0.0,0.0
a,simple_cpp_a_check,instance_0010.txt,1,1,0,0,5.453125,5.453125,5.453125,5.453125,5.453125,0.0,0.0,1745.0,1745.0,1745,1745,1745,0.0,0.0,320.0,320.0,320,320,320,0.0,0.0,0.006106,0.006106,0.006106,0.006106,0.006106,0.0,0.0
