dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,dinkelbach_mip,instance_0001.txt,1,1,0,0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.093028,0.093028,0.093028,0.093028,0.093028,0.0,0.0
a,dinkelbach_mip,instance_0002.txt,1,1,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.005526,0.005526,0.005526,0.005526,0.005526,0.0,0.0
a,dinkelbach_mip,instance_0003.txt,1,1,0,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,48.0,48.0,48,48,48,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.135645,0.135645,0.135645,0.135645,0.135645,0.0,0.0
a,dinkelbach_mip,instance_0004.txt,1,1,0,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.023139,0.023139,0.023139,0.023139,0.023139,0.0,0.0
a,dinkelbach_mip,instance_0005.txt,1,1,0,0,167.5,167.5,167.5,167.5,167.5,0.0,0.0,1340.0,1340.0,1340,1340,1340,0.0,0.0,8.0,8.0,8,8,8,0.0,0.0,590.057676,590.057676,590.057676,590.057676,590.057676,0.0,0.0
a,dinkelbach_mip,instance_0006.txt,1,1,0,0,691.0,691.0,691.0,691.0,691.0,0.0,0.0,691.0,691.0,691,691,691,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,6.031833,6.031833,6.031833,6.031833,6.031833,0.0,0.0
a,dinkelbach_mip,instance_0007.txt,1,1,0,0,392.25,392.25,392.25,392.25,392.25,0.0,0.0,1569.0,1569.0,1569,1569,1569,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,166.13246,166.13246,166.13246,166.13246,166.13246,0.0,0.0
a,dinkelbach_mip,instance_0008.txt,1,1,0,0,149.47368421052633,149.47368421052633,149.47368421052633,149.47368421052633,149.47368421052633,0.0,0.0,2840.0,2840.0,2840,2840,2840,0.0,0.0,19.0,19.0,19,19,19,0.0,0.0,590.035338,590.035338,590.035338,590.035338,590.035338,0.0,0.0
a,dinkelbach_mip,instance_0009.txt,1,1,0,0,4.416666666666667,4.416666666666667,4.416666666666667,4.416666666666667,4.416666666666667,0.0,0.0,53.0,53.0,53,53,53,0.0,0.0,12.0,12.0,12,12,12,0.0,0.0,7.929799,7.929799,7.929799,7.929799,7.929799,0.0,0.0
a,dinkelbach_mip,instance_0010.txt,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,dinkelbach_mip,instance_0011.txt,1,1,0,0,15.125,15.125,15.125,15.125,15.125,0.0,0.0,1210.0,1210.0,1210,1210,1210,0.0,0.0,80.0,80.0,80,80,80,0.0,0.0,590.014807,590.014807,590.014807,590.014807,590.014807,0.0,0.0
a,dinkelbach_mip,instance_0012.txt,1,1,0,0,11.25,11.25,11.25,11.25,11.25,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,1.534204,1.534204,1.534204,1.534204,1.534204,0.0,0.0
a,dinkelbach_mip,instance_0013.txt,1,1,0,0,117.23076923076923,117.23076923076923,117.23076923076923,117.23076923076923,117.23076923076923,0.0,0.0,1524.0,1524.0,1524,1524,1524,0.0,0.0,13.0,13.0,13,13,13,0.0,0.0,590.067028,590.067028,590.067028,590.067028,590.067028,0.0,0.0
a,dinkelbach_mip,instance_0014.txt,1,1,0,0,180.8181818181818,180.8181818181818,180.8181818181818,180.8181818181818,180.8181818181818,0.0,0.0,1989.0,1989.0,1989,1989,1989,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,589.139744,589.139744,589.139744,589.139744,589.139744,0.0,0.0
a,dinkelbach_mip,instance_0015.txt,1,1,0,0,149.33333333333334,149.33333333333334,149.33333333333334,149.33333333333334,149.33333333333334,0.0,0.0,448.0,448.0,448,448,448,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,11.962814,11.962814,11.962814,11.962814,11.962814,0.0,0.0
a,dinkelbach_mip,instance_0016.txt,1,1,0,0,85.0,85.0,85.0,85.0,85.0,0.0,0.0,170.0,170.0,170,170,170,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.041501,1.041501,1.041501,1.041501,1.041501,0.0,0.0
a,dinkelbach_mip,instance_0017.txt,1,1,0,0,36.5,36.5,36.5,36.5,36.5,0.0,0.0,73.0,73.0,73,73,73,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.215434,0.215434,0.215434,0.215434,0.215434,0.0,0.0
a,dinkelbach_mip,instance_0018.txt,1,1,0,0,117.2,117.2,117.2,117.2,117.2,0.0,0.0,586.0,586.0,586,586,586,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,75.019464,75.019464,75.019464,75.019464,75.019464,0.0,0.0
a,dinkelbach_mip,instance_0019.txt,1,1,0,0,202.0,202.0,202.0,202.0,202.0,0.0,0.0,202.0,202.0,202,202,202,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.545118,0.545118,0.545118,0.545118,0.545118,0.0,0.0
a,dinkelbach_mip,instance_0020.txt,1,1,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.013721,0.013721,0.013721,0.013721,0.013721,0.0,0.0
