instance,algorithm_left,algorithm_right,orders_jaccard,aisles_jaccard,items_jaccard,orders_overlap,aisles_overlap,items_overlap
instance_0001.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,9,2,18
instance_0002.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,1,1,1
instance_0003.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.48,0.3125,0.47761194029850745,12,5,32
instance_0004.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,1,2,3
instance_0005.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.47738693467336685,0.32,0.36151960784313725,380,8,590
instance_0006.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,497,1,326
instance_0007.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.24470338983050846,0.125,0.2656886715566422,462,1,326
instance_0008.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.5591603053435115,0.6086956521739131,0.5549658832448825,293,14,732
instance_0009.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.5555555555555556,0.35135135135135137,0.5119047619047619,15,13,43
instance_0010.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.36495535714285715,0.30845771144278605,0.36766220391349125,327,62,714
instance_0011.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.2871287128712871,0.3088235294117647,0.2973523421588595,58,21,146
instance_0012.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.45454545454545453,0.2857142857142857,0.36363636363636365,5,2,8
instance_0013.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.38678769541099345,0.20689655172413793,0.39370546318289784,767,6,663
instance_0014.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.3179791976225854,0.13636363636363635,0.3044210526315789,856,3,723
instance_0015.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.3290676416819013,0.2,0.3354564755838641,180,1,158
instance_0016.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,170,2,158
instance_0017.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,73,2,73
instance_0018.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.5578125,0.42857142857142855,0.5711743772241993,357,3,321
instance_0019.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,1.0,1.0,1.0,184,1,169
instance_0020.txt,af_useful_order-desc_prune-multi,ga_base_uniform_seeded_useful_aisle,0.25,0.5,0.8,1,1,4
