dataset,instance,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,instance_0011.txt,9.775,9.775,9.775,9.775,9.775,0.0,0.0,391.0,391.0,391,391,391,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,4.509424314500052,4.509424314500052,4.508556640000052,4.508556640000052,4.510291989000052,7.52859037950681e-07,0.0008676745000002484
a,instance_0012.txt,11.25,11.25,11.25,11.25,11.25,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,3.517610945499996,3.517610945499996,3.469836942000029,3.469836942000029,3.565384948999963,0.002282355410414856,0.047774003499966966
a,instance_0013.txt,13.519174041297935,13.519174041297935,13.519174041297935,13.519174041297935,13.519174041297935,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,339.0,339.0,339,339,339,0.0,0.0,4.623709312500068,4.623709312500068,4.644415443000071,4.603003182000066,4.644415443000071,0.00042874384028313266,0.020706130500002473
a,instance_0014.txt,22.048433048433047,22.048433048433047,22.048433048433047,22.048433048433047,22.048433048433047,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,351.0,351.0,351,351,351,0.0,0.0,4.673158229000023,4.673158229000023,4.732801287000029,4.613515171000017,4.732801287000029,0.003557294367592082,0.05964305800000602
a,instance_0015.txt,11.906148867313917,11.906148867313917,11.906148867313917,11.906148867313917,11.906148867313917,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,309.0,309.0,309,309,309,0.0,0.0,4.572838350499978,4.572838350499978,4.605728960000079,4.539947740999878,4.605728960000079,0.001081792193288085,0.032890609500100254
a,instance_0016.txt,65.3,65.3,65.0,65.0,65.6,0.08999999999999829,0.29999999999999716,326.5,326.5,325,325,328,2.25,1.5,5.0,5.0,5,5,5,0.0,0.0,4.463853917000051,4.463853917000051,4.464995442999907,4.462712391000196,4.464995442999907,1.3030816083466248e-06,0.0011415259998557303
a,instance_0017.txt,36.5,36.5,36.5,36.5,36.5,0.0,0.0,73.0,73.0,73,73,73,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.4334746504999885,1.4334746504999885,1.8224181969999336,1.0445311040000433,1.8224181969999336,0.15127708236395496,0.3889435464999451
a,instance_0018.txt,57.38095238095238,57.38095238095238,57.38095238095238,57.38095238095238,57.38095238095238,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,21.0,21.0,21,21,21,0.0,0.0,4.486654567999949,4.486654567999949,4.501267273999929,4.472041861999969,4.501267273999929,0.000213531176641848,0.01461270599997988
a,instance_0019.txt,58.76470588235294,58.76470588235294,58.76470588235294,58.76470588235294,58.76470588235294,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,17.0,17.0,17,17,17,0.0,0.0,4.473776705500086,4.473776705500086,4.475464768000165,4.472088643000006,4.475464768000165,2.849555004174544e-06,0.001688062500079468
a,instance_0020.txt,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.021698801499951514,0.021698801499951514,0.02159474199993383,0.02159474199993383,0.021802860999969198,1.0828379543930295e-08,0.0001040595000176836
