dataset,algorithm,instance,total_runs,feasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,simple_multi,instance_0007.txt,1,1,0,26.170068027210885,26.170068027210885,26.170068027210885,26.170068027210885,26.170068027210885,0.0,0.0,3847.0,3847.0,3847,3847,3847,0.0,0.0,147.0,147.0,147,147,147,0.0,0.0,0.330698,0.330698,0.330698,0.330698,0.330698,0.0,0.0
a,simple_multi,instance_0008.txt,1,1,0,21.671755725190838,21.671755725190838,21.671755725190838,21.671755725190838,21.671755725190838,0.0,0.0,2839.0,2839.0,2839,2839,2839,0.0,0.0,131.0,131.0,131,131,131,0.0,0.0,0.215986,0.215986,0.215986,0.215986,0.215986,0.0,0.0
a,simple_multi,instance_0009.txt,1,1,0,2.140845070422535,2.140845070422535,2.140845070422535,2.140845070422535,2.140845070422535,0.0,0.0,152.0,152.0,152,152,152,0.0,0.0,71.0,71.0,71,71,71,0.0,0.0,0.015911,0.015911,0.015911,0.015911,0.015911,0.0,0.0
a,simple_multi,instance_0010.txt,1,1,0,5.8006644518272426,5.8006644518272426,5.8006644518272426,5.8006644518272426,5.8006644518272426,0.0,0.0,1746.0,1746.0,1746,1746,1746,0.0,0.0,301.0,301.0,301,301,301,0.0,0.0,0.400724,0.400724,0.400724,0.400724,0.400724,0.0,0.0
a,simple_multi,instance_0011.txt,1,1,0,6.976109215017065,6.976109215017065,6.976109215017065,6.976109215017065,6.976109215017065,0.0,0.0,2044.0,2044.0,2044,2044,2044,0.0,0.0,293.0,293.0,293,293,293,0.0,0.0,0.332522,0.332522,0.332522,0.332522,0.332522,0.0,0.0
a,simple_multi,instance_0012.txt,1,1,0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,0.0,176.0,176.0,176,176,176,0.0,0.0,66.0,66.0,66,66,66,0.0,0.0,0.029303,0.029303,0.029303,0.029303,0.029303,0.0,0.0
a,simple_multi,instance_0013.txt,1,1,0,12.730555555555556,12.730555555555556,12.730555555555556,12.730555555555556,12.730555555555556,0.0,0.0,4583.0,4583.0,4583,4583,4583,0.0,0.0,360.0,360.0,360,360,360,0.0,0.0,0.925488,0.925488,0.925488,0.925488,0.925488,0.0,0.0
a,simple_multi,instance_0014.txt,1,1,0,20.36578947368421,20.36578947368421,20.36578947368421,20.36578947368421,20.36578947368421,0.0,0.0,7739.0,7739.0,7739,7739,7739,0.0,0.0,380.0,380.0,380,380,380,0.0,0.0,1.163987,1.163987,1.163987,1.163987,1.163987,0.0,0.0
a,simple_multi,instance_0015.txt,1,1,0,10.451704545454545,10.451704545454545,10.451704545454545,10.451704545454545,10.451704545454545,0.0,0.0,3679.0,3679.0,3679,3679,3679,0.0,0.0,352.0,352.0,352,352,352,0.0,0.0,0.657412,0.657412,0.657412,0.657412,0.657412,0.0,0.0
a,simple_multi,instance_0016.txt,1,1,0,9.527777777777779,9.527777777777779,9.527777777777779,9.527777777777779,9.527777777777779,0.0,0.0,686.0,686.0,686,686,686,0.0,0.0,72.0,72.0,72,72,72,0.0,0.0,0.020026,0.020026,0.020026,0.020026,0.020026,0.0,0.0
a,simple_multi,instance_0017.txt,1,1,0,3.6458333333333335,3.6458333333333335,3.6458333333333335,3.6458333333333335,3.6458333333333335,0.0,0.0,175.0,175.0,175,175,175,0.0,0.0,48.0,48.0,48,48,48,0.0,0.0,0.01382,0.01382,0.01382,0.01382,0.01382,0.0,0.0
a,simple_multi,instance_0018.txt,1,1,0,15.0625,15.0625,15.0625,15.0625,15.0625,0.0,0.0,1205.0,1205.0,1205,1205,1205,0.0,0.0,80.0,80.0,80,80,80,0.0,0.0,0.045221,0.045221,0.045221,0.045221,0.045221,0.0,0.0
a,simple_multi,instance_0019.txt,1,1,0,9.60576923076923,9.60576923076923,9.60576923076923,9.60576923076923,9.60576923076923,0.0,0.0,999.0,999.0,999,999,999,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,0.093252,0.093252,0.093252,0.093252,0.093252,0.0,0.0
a,simple_multi,instance_0020.txt,1,1,0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,12.0,12,12,12,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.000143,0.000143,0.000143,0.000143,0.000143,0.0,0.0
