dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,ga_base_random_init,instance_0001.txt,1,1,0,0,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,11.333333333333334,0.0,0.0,68.0,68.0,68,68,68,0.0,0.0,6.0,6.0,6,6,6,0.0,0.0,11.237475,11.237475,11.237475,11.237475,11.237475,0.0,0.0
a,ga_base_random_init,instance_0002.txt,1,1,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,6.647863,6.647863,6.647863,6.647863,6.647863,0.0,0.0
a,ga_base_random_init,instance_0003.txt,1,1,0,0,8.153846153846153,8.153846153846153,8.153846153846153,8.153846153846153,8.153846153846153,0.0,0.0,106.0,106.0,106,106,106,0.0,0.0,13.0,13.0,13,13,13,0.0,0.0,11.720957,11.720957,11.720957,11.720957,11.720957,0.0,0.0
a,ga_base_random_init,instance_0004.txt,1,1,0,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,6.384543,6.384543,6.384543,6.384543,6.384543,0.0,0.0
a,ga_base_random_init,instance_0005.txt,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,ga_base_random_init,instance_0006.txt,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,ga_base_random_init,instance_0007.txt,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,ga_base_random_init,instance_0008.txt,1,1,0,0,161.8125,161.8125,161.8125,161.8125,161.8125,0.0,0.0,2589.0,2589.0,2589,2589,2589,0.0,0.0,16.0,16.0,16,16,16,0.0,0.0,162.922126,162.922126,162.922126,162.922126,162.922126,0.0,0.0
a,ga_base_random_init,instance_0009.txt,1,1,0,0,3.962962962962963,3.962962962962963,3.962962962962963,3.962962962962963,3.962962962962963,0.0,0.0,107.0,107.0,107,107,107,0.0,0.0,27.0,27.0,27,27,27,0.0,0.0,21.979545,21.979545,21.979545,21.979545,21.979545,0.0,0.0
a,ga_base_random_init,instance_0010.txt,1,1,0,0,14.458333333333334,14.458333333333334,14.458333333333334,14.458333333333334,14.458333333333334,0.0,0.0,1735.0,1735.0,1735,1735,1735,0.0,0.0,120.0,120.0,120,120,120,0.0,0.0,158.138722,158.138722,158.138722,158.138722,158.138722,0.0,0.0
a,ga_base_random_init,instance_0011.txt,1,1,0,0,12.640522875816993,12.640522875816993,12.640522875816993,12.640522875816993,12.640522875816993,0.0,0.0,1934.0,1934.0,1934,1934,1934,0.0,0.0,153.0,153.0,153,153,153,0.0,0.0,149.691202,149.691202,149.691202,149.691202,149.691202,0.0,0.0
a,ga_base_random_init,instance_0012.txt,1,1,0,0,5.53125,5.53125,5.53125,5.53125,5.53125,0.0,0.0,177.0,177.0,177,177,177,0.0,0.0,32.0,32.0,32,32,32,0.0,0.0,24.830702,24.830702,24.830702,24.830702,24.830702,0.0,0.0
a,ga_base_random_init,instance_0013.txt,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,ga_base_random_init,instance_0014.txt,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,ga_base_random_init,instance_0015.txt,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,ga_base_random_init,instance_0016.txt,1,1,0,0,85.0,85.0,85.0,85.0,85.0,0.0,0.0,170.0,170.0,170,170,170,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,31.966264,31.966264,31.966264,31.966264,31.966264,0.0,0.0
a,ga_base_random_init,instance_0017.txt,1,1,0,0,36.5,36.5,36.5,36.5,36.5,0.0,0.0,73.0,73.0,73,73,73,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,17.385522,17.385522,17.385522,17.385522,17.385522,0.0,0.0
a,ga_base_random_init,instance_0018.txt,1,1,0,0,117.2,117.2,117.2,117.2,117.2,0.0,0.0,586.0,586.0,586,586,586,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,72.076904,72.076904,72.076904,72.076904,72.076904,0.0,0.0
a,ga_base_random_init,instance_0019.txt,1,1,0,0,164.5,164.5,164.5,164.5,164.5,0.0,0.0,329.0,329.0,329,329,329,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,82.887149,82.887149,82.887149,82.887149,82.887149,0.0,0.0
