dataset,algorithm,instance,total_runs,feasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,greedy_set_cover,instance_0020.txt,5,5,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.00032300000000000004,0.000334,0.000369,0.000272,0.000369,1.5796000000000002e-09,3.974418196415672e-05
a,lagrangian_relaxation,instance_0001.txt,5,5,0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,30.0,30.0,30,30,30,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.6568039999999999,0.665462,0.597806,0.597806,0.702892,0.0012055297828000007,0.03472073995179251
a,lagrangian_relaxation,instance_0002.txt,5,5,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.1250522,0.125241,0.123758,0.123758,0.126464,8.388801599999938e-07,0.0009159040124379814
a,lagrangian_relaxation,instance_0003.txt,5,5,0,8.166666666666666,8.166666666666666,8.166666666666666,8.166666666666666,8.166666666666666,0.0,0.0,49.0,49.0,49,49,49,0.0,0.0,6.0,6.0,6,6,6,0.0,0.0,0.8878626000000001,0.880643,0.872656,0.866163,0.936142,0.0006204777610400007,0.024909391021058717
a,lagrangian_relaxation,instance_0004.txt,5,5,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.2747282,0.271393,0.254429,0.254429,0.293394,0.00022996299255999974,0.015164530739854753
a,lagrangian_relaxation,instance_0005.txt,5,5,0,90.9,90.9,90.9,90.9,90.9,0.0,0.0,1818.0,1818.0,1818,1818,1818,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,20.8739054,20.978051,20.199749,20.199749,21.303633,0.15001952278024,0.38732353760162835
a,lagrangian_relaxation,instance_0007.txt,5,4,1,332.75,332.75,332.75,332.75,332.75,0.0,0.0,1331.0,1331.0,1331,1331,1331,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,29.079956,29.1142665,29.727113,28.364178,29.727113,0.2934951820695002,0.541751956221203
a,lagrangian_relaxation,instance_0008.txt,5,5,0,115.3,115.3,115.3,115.3,115.3,0.0,0.0,2306.0,2306.0,2306,2306,2306,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,15.7521028,16.437861,12.440118,12.440118,16.947909,2.786109496459361,1.6691643108032717
a,lagrangian_relaxation,instance_0010.txt,5,5,0,11.903846153846153,11.903846153846153,11.903846153846153,11.903846153846153,11.903846153846153,0.0,0.0,1238.0,1238.0,1238,1238,1238,0.0,0.0,104.0,104.0,104,104,104,0.0,0.0,10.081437599999997,10.209408,10.11544,9.277046,10.450182,0.17508970847583988,0.41843722166633296
a,lagrangian_relaxation,instance_0011.txt,5,5,0,9.99074074074074,9.99074074074074,9.99074074074074,9.99074074074074,9.99074074074074,0.0,0.0,1079.0,1079.0,1079,1079,1079,0.0,0.0,108.0,108.0,108,108,108,0.0,0.0,6.910865200000001,6.884029,6.547499,6.524858,7.368244,0.1185210362205599,0.3442688429419077
a,lagrangian_relaxation,instance_0012.txt,5,5,0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,1.1786528,1.231099,1.171427,0.894268,1.357506,0.023860687709360007,0.15446905097578612
a,lagrangian_relaxation,instance_0013.txt,5,5,0,80.36842105263158,80.36842105263158,80.36842105263158,80.36842105263158,80.36842105263158,0.0,0.0,1527.0,1527.0,1527,1527,1527,0.0,0.0,19.0,19.0,19,19,19,0.0,0.0,24.481772,24.268752,23.683236,23.683236,25.511891,0.5056686712403995,0.7111038399842877
a,lagrangian_relaxation,instance_0015.txt,5,2,3,89.53333333333333,89.53333333333333,89.53333333333333,89.53333333333333,89.53333333333333,0.0,0.0,1343.0,1343.0,1343,1343,1343,0.0,0.0,15.0,15.0,15,15,15,0.0,0.0,27.346709,27.346709,25.527398,25.527398,29.16602,3.3098925147209965,1.819310999999999
a,lagrangian_relaxation,instance_0016.txt,5,5,0,67.33333333333333,67.33333333333333,67.33333333333333,67.33333333333333,67.33333333333333,0.0,0.0,202.0,202.0,202,202,202,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,7.438096200000001,7.46905,7.518792,7.256198,7.645371,0.020459185447359973,0.1430356090187334
a,lagrangian_relaxation,instance_0017.txt,5,5,0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,70.0,70.0,70,70,70,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,2.9341977999999997,2.926848,2.858632,2.771272,3.075317,0.012638078755359994,0.11241920990364589
a,lagrangian_relaxation,instance_0018.txt,5,5,0,112.4,112.4,112.4,112.4,112.4,0.0,0.0,562.0,562.0,562,562,562,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,12.9076922,12.973186,12.578827,12.419193,13.469551,0.1405726042573598,0.3749301325011899
a,lagrangian_relaxation,instance_0019.txt,5,5,0,154.0,154.0,154.0,154.0,154.0,0.0,0.0,308.0,308.0,308,308,308,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,8.7579826,6.175587,12.901308,5.720278,13.248526,12.462268568735038,3.5301938429405033
a,lagrangian_relaxation,instance_0020.txt,5,5,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.025925999999999998,0.025787,0.025098,0.024354,0.028483,1.942932400000001e-06,0.0013938911004809525
a,lp_aisle_focus,instance_0001.txt,5,5,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,60.0,60.0,60,60,60,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.49672019999999995,0.491798,0.34507,0.323905,0.679118,0.02155241266256,0.1468073998903325
a,lp_aisle_focus,instance_0002.txt,5,5,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.014036199999999999,0.011905,0.01183,0.010932,0.0209,1.3298198559999996e-05,0.003646669516147576
a,lp_aisle_focus,instance_0003.txt,5,5,0,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,0.0,0.0,53.0,53.0,53,53,53,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,1.1110726000000002,1.124436,1.124436,1.042492,1.141746,0.0012265368854400007,0.03502194862425563
a,lp_aisle_focus,instance_0004.txt,5,5,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.186169,0.205306,0.151434,0.142625,0.219862,0.0010503389559999997,0.03240893327463895
a,lp_aisle_focus,instance_0009.txt,5,5,0,3.2,3.2,3.2,3.2,3.2,0.0,0.0,144.0,144.0,144,144,144,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,9.2706756,9.409727,8.020217,8.020217,10.366989,0.6912076196510395,0.8313889701283266
a,lp_aisle_focus,instance_0012.txt,5,5,0,11.25,11.25,11.25,11.25,11.25,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,16.541514,16.857371,15.638406,15.63772,17.314877,0.5690742162883998,0.7543700791311913
a,lp_aisle_focus,instance_0016.txt,5,5,0,82.5,82.5,82.5,82.5,82.5,0.0,0.0,165.0,165.0,165,165,165,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,3.0652793999999997,2.915518,3.563037,2.774553,3.563037,0.08281758763623998,0.28778045040662503
a,lp_aisle_focus,instance_0017.txt,5,5,0,34.5,34.5,34.5,34.5,34.5,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.8514262,0.84794,0.966614,0.774312,0.966614,0.004227814880959998,0.06502164932512862
a,lp_aisle_focus,instance_0018.txt,5,5,0,112.0,112.0,112.0,112.0,112.0,0.0,0.0,560.0,560.0,560,560,560,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,4.2920328,4.281427,4.209115,4.209115,4.390621,0.005574931395360046,0.0746654632032779
a,lp_aisle_focus,instance_0019.txt,5,5,0,178.0,178.0,178.0,178.0,178.0,0.0,0.0,356.0,356.0,356,356,356,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,14.527214599999999,14.830327,13.282981,13.282981,15.010084,0.40544466502824034,0.6367453690669767
a,lp_aisle_focus,instance_0020.txt,5,5,0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.002346,0.002251,0.001952,0.001952,0.00289,9.456200000000006e-08,0.0003075093494513623
a,simple,instance_0001.txt,5,5,0,2.8189710144927536,2.8333333333333335,2.8333333333333335,2.68,2.9565217391304346,0.007878244906532226,0.08875947784057894,67.6,68.0,68,67,68,0.24,0.4898979485566356,24.0,24.0,24,23,25,0.4,0.6324555320336759,0.0026826,0.002765,0.002404,0.00213,0.003113,1.3527944000000004e-07,0.0003678035345126526
a,simple,instance_0002.txt,5,5,0,1.2,1.0,1.0,1.0,2.0,0.16000000000000006,0.4000000000000001,2.0,2.0,2,2,2,0.0,0.0,1.8,2.0,2,1,2,0.16000000000000006,0.4000000000000001,0.0002508,0.000258,0.000246,0.000223,0.000264,2.3416000000000005e-10,1.530228741071086e-05
a,simple,instance_0003.txt,5,5,0,2.8749085812243704,2.864864864864865,3.0,2.717948717948718,3.0285714285714285,0.015297124910872147,0.12368154636352242,105.6,106.0,106,105,106,0.24,0.4898979485566356,36.8,37.0,35,35,39,2.5599999999999996,1.5999999999999999,0.0052858,0.005423,0.005487,0.004593,0.005586,1.2646696e-07,0.00035562193408168735
a,simple,instance_0004.txt,5,5,0,1.818766917293233,1.8571428571428572,1.9047619047619047,1.56,2.1052631578947367,0.03620855004679616,0.19028544360196384,39.6,40.0,40,39,40,0.24,0.4898979485566356,22.0,21.0,21,19,25,4.8,2.1908902300206643,0.0019892,0.001473,0.002033,0.001133,0.004046,1.1524321600000002e-06,0.0010735139309762125
a,simple,instance_0005.txt,5,5,0,31.985090789727508,31.847826086956523,31.840579710144926,31.840579710144926,32.31617647058823,0.03585789916404314,0.18936182076660316,4394.6,4395.0,4395,4394,4395,0.24000000000000005,0.48989794855663565,137.4,138.0,138,136,138,0.64,0.8,0.2317082,0.215386,0.205892,0.199843,0.271138,0.0009396676281600003,0.030653998567234265
a,simple,instance_0006.txt,5,5,0,27.067132334940556,27.216783216783217,27.216783216783217,26.65753424657534,27.216783216783217,0.04730110689415486,0.21748817644680102,3892.0,3892.0,3892,3892,3892,0.0,0.0,143.8,143.0,143,143,146,1.36,1.1661903789690602,0.24445059999999996,0.250139,0.27817,0.194622,0.287062,0.0013008422694399994,0.03606719103894839
a,simple,instance_0007.txt,5,5,0,26.574027251644118,26.53103448275862,26.170068027210885,26.170068027210885,27.28368794326241,0.170356899309406,0.41274313962730624,3847.0,3847.0,3847,3847,3847,0.0,0.0,144.8,145.0,147,141,147,4.96,2.227105745132009,0.23944040000000003,0.246908,0.194681,0.194681,0.276432,0.0007340109378400003,0.027092636229056787
a,simple,instance_0008.txt,5,5,0,20.797930120380396,20.88235294117647,20.88235294117647,20.285714285714285,21.507575757575758,0.182874823596355,0.4276386600815635,2839.8,2840.0,2840,2839,2840,0.15999999999999998,0.39999999999999997,136.6,136.0,136,132,140,7.839999999999999,2.8,0.1448984,0.146439,0.153312,0.122977,0.164381,0.00019795256624,0.014069561693244036
a,simple,instance_0009.txt,5,5,0,2.1171648254529387,2.0821917808219177,2.095890410958904,1.9,2.467741935483871,0.03553899926833114,0.1885179017184605,152.6,153.0,153,152,153,0.24,0.4898979485566356,72.6,73.0,73,62,80,34.64,5.885575587824865,0.0165614,0.017207,0.00877,0.00877,0.021717,1.829729464e-05,0.004277533709978216
a,simple,instance_0010.txt,5,5,0,5.617771765912583,5.632258064516129,5.632258064516129,5.507886435331231,5.687296416938111,0.0036470551963091262,0.06039085358155758,1745.8,1746.0,1746,1745,1746,0.16,0.4,310.8,310.0,310,307,317,11.36,3.370459909270543,0.29376939999999996,0.300488,0.261058,0.261058,0.312518,0.00035138834304,0.018745355239098566
a,simple,instance_0011.txt,5,5,0,6.5684056541977185,6.55448717948718,6.451104100946372,6.407523510971787,6.749174917491749,0.016981797054873626,0.1303142242998577,2044.6,2045.0,2045,2044,2045,0.24,0.4898979485566356,311.4,312.0,317,303,319,37.839999999999996,6.151422599691879,0.2755378,0.278903,0.286639,0.259444,0.286639,0.00010871127015999971,0.010426469688250176
a,simple,instance_0012.txt,5,5,0,2.2665428589608068,2.1325301204819276,2.6666666666666665,2.0344827586206895,2.6666666666666665,0.05460622127476604,0.23367974083083462,176.8,177.0,177,176,177,0.16000000000000003,0.4,78.8,83.0,66,66,87,59.760000000000005,7.730459236035076,0.01986,0.019959,0.017197,0.017197,0.021674,2.335148799999999e-06,0.0015281193670652823
a,simple,instance_0013.txt,5,5,0,12.54993849117545,12.590659340659341,12.62534435261708,12.386486486486486,12.62534435261708,0.008107070316033704,0.09003927096569421,4583.0,4583.0,4583,4583,4583,0.0,0.0,365.2,364.0,363,363,370,6.959999999999999,2.6381811916545836,0.8087730000000001,0.813376,0.813376,0.702407,0.869885,0.0032954562220000013,0.05740606433121854
a,simple,instance_0014.txt,5,5,0,20.248750146592542,20.20626631853786,20.20626631853786,20.20626631853786,20.36578947368421,0.0038442488079019057,0.06200200648287042,7739.0,7739.0,7739,7739,7739,0.0,0.0,382.2,383.0,383,380,383,1.36,1.1661903789690602,1.1865881999999999,1.111896,1.067967,1.042376,1.380761,0.01974003479735999,0.14049923415221874
a,simple,instance_0015.txt,5,5,0,10.452073148553485,10.481481481481481,10.481481481481481,10.334269662921349,10.51142857142857,0.00382611268224268,0.061855579232941306,3679.0,3679.0,3679,3679,3679,0.0,0.0,352.0,351.0,351,350,356,4.4,2.0976176963403033,0.45290600000000003,0.499384,0.339683,0.339683,0.526493,0.005731660790399999,0.07570773269884655
a,simple,instance_0016.txt,5,5,0,9.27233033033033,9.27027027027027,9.146666666666667,9.146666666666667,9.527777777777779,0.019368919766613556,0.13917226651389117,686.0,686.0,686,686,686,0.0,0.0,74.0,74.0,75,72,75,1.2,1.0954451150103321,0.0329306,0.030349,0.028729,0.028729,0.038926,1.8722711439999995e-05,0.004326974860107232
a,simple,instance_0017.txt,5,5,0,3.4399357630489704,3.3653846153846154,3.6458333333333335,3.240740740740741,3.6458333333333335,0.029816333542222195,0.17267406737035587,175.0,175.0,175,175,175,0.0,0.0,51.0,52.0,48,48,54,6.4,2.5298221281347035,0.0083266,0.008034,0.010803,0.007291,0.010803,1.6270522400000007e-06,0.0012755595791651602
a,simple,instance_0018.txt,5,5,0,14.955601012206705,14.876543209876543,14.695121951219512,14.695121951219512,15.448717948717949,0.07930810504005589,0.2816169473594512,1205.0,1205.0,1205,1205,1205,0.0,0.0,80.6,81.0,82,78,82,2.2399999999999998,1.4966629547095764,0.0463556,0.045725,0.050783,0.043305,0.050783,6.138531039999998e-06,0.002477605908937093
a,simple,instance_0019.txt,5,5,0,9.463876052272434,9.424528301886792,9.336448598130842,9.25,9.794117647058824,0.03502592244328219,0.18715213715926995,999.0,999.0,999,999,999,0.0,0.0,105.6,106.0,107,102,108,4.24,2.0591260281974,0.054252999999999996,0.053714,0.053714,0.051832,0.059567,7.675563199999998e-06,0.0027704806803152404
a,simple,instance_0020.txt,5,5,0,3.4666666666666663,3.6666666666666665,3.0,3.0,4.0,0.15999999999999998,0.39999999999999997,11.6,12.0,12,11,12,0.24000000000000005,0.48989794855663565,3.4,3.0,3,3,4,0.24,0.4898979485566356,0.000123,0.000123,0.000135,0.000112,0.000135,6.999999999999999e-11,8.366600265340756e-06
a,simple_multi,instance_0001.txt,5,5,0,3.2469342548289917,3.090909090909091,3.5789473684210527,2.4814814814814814,4.25,0.3795402237992499,0.6160683596803604,67.8,68.0,68,67,68,0.16,0.4,21.6,22.0,19,16,27,14.64,3.8262252939417984,0.0030239999999999998,0.003067,0.003267,0.002476,0.00344,1.1159479999999998e-07,0.00033405807878271704
a,simple_multi,instance_0002.txt,5,5,0,1.2,1.0,1.0,1.0,2.0,0.16,0.4,2.0,2.0,2,2,2,0.0,0.0,1.8,2.0,2,1,2,0.16,0.4,0.00020339999999999998,0.00018,0.000167,0.000151,0.000336,4.523439999999999e-09,6.725652384713321e-05
a,simple_multi,instance_0003.txt,5,5,0,3.11609477124183,3.1176470588235294,3.1176470588235294,2.9444444444444446,3.3125,0.013763963646460747,0.1173199200752402,105.8,106.0,106,105,106,0.16,0.4,34.0,34.0,34,32,36,1.6,1.2649110640673518,0.0078356,0.007641,0.00578,0.00578,0.011633,4.196329839999999e-06,0.0020484945301367046
a,simple_multi,instance_0004.txt,5,5,0,1.8698148533388808,1.8181818181818181,1.7391304347826086,1.7391304347826086,2.0526315789473686,0.017438586479939712,0.13205524025929344,39.8,40.0,40,39,40,0.16,0.4,21.4,22.0,23,19,23,2.6399999999999997,1.624807680927192,0.0020378,0.001526,0.001781,0.001301,0.004179,1.1719477600000002e-06,0.0010825653606133905
a,simple_multi,instance_0005.txt,5,5,0,32.45814018564456,32.54814814814815,32.54814814814815,31.840579710144926,33.037593984962406,0.15140685957614136,0.38911034370232483,4394.2,4394.0,4394,4394,4395,0.15999999999999998,0.39999999999999997,135.4,135.0,135,133,138,2.6399999999999997,1.624807680927192,0.23961680000000002,0.255648,0.176489,0.176489,0.269367,0.0012301018929600004,0.035072808455554286
a,simple_multi,instance_0006.txt,5,5,0,27.298345792138896,27.216783216783217,27.216783216783217,26.841379310344827,28.0,0.144218870797679,0.37976159731821096,3892.0,3892.0,3892,3892,3892,0.0,0.0,142.6,143.0,143,139,145,3.839999999999999,1.9595917942265422,0.33929620000000005,0.327444,0.327444,0.316853,0.385172,0.0006297680321600003,0.025095179460605584
a,simple_multi,instance_0007.txt,5,5,0,26.606772084788144,26.53103448275862,26.34931506849315,26.34931506849315,26.902097902097903,0.06254781831591548,0.25009561834609473,3847.0,3847.0,3847,3847,3847,0.0,0.0,144.6,145.0,146,143,146,1.8399999999999999,1.3564659966250536,0.3177666,0.336338,0.342925,0.265248,0.347715,0.0010161361338400002,0.031876890278695634
a,simple_multi,instance_0008.txt,5,5,0,21.454419710251933,21.353383458646615,21.19402985074627,21.19402985074627,22.015503875968992,0.09286357502999637,0.3047352539992647,2840.0,2840.0,2840,2840,2840,0.0,0.0,132.4,133.0,134,129,134,3.44,1.8547236990991407,0.2288818,0.222727,0.219404,0.212646,0.256062,0.00023041078976000008,0.015179288183574356
a,simple_multi,instance_0009.txt,5,5,0,2.2432729855468643,2.2028985507246377,2.4516129032258065,2.140845070422535,2.4516129032258065,0.011780752068355776,0.10853917296697896,152.2,152.0,152,152,153,0.16000000000000003,0.4,68.0,69.0,62,62,71,10.0,3.1622776601683795,0.0197292,0.020551,0.01588,0.01588,0.021386,3.896499760000002e-06,0.001973955359171023
a,simple_multi,instance_0010.txt,5,5,0,5.857223842563997,5.781456953642384,5.97945205479452,5.721311475409836,6.041522491349481,0.016422917794886253,0.1281519324664527,1745.8,1746.0,1746,1745,1746,0.16000000000000006,0.4000000000000001,298.2,302.0,292,289,305,41.36,6.43117407632541,0.4470448,0.416343,0.329491,0.329491,0.56422,0.006775201918960004,0.08231161472696308
a,simple_multi,instance_0011.txt,5,5,0,6.890578879569782,6.882154882154882,6.882154882154882,6.723684210526316,7.125435540069686,0.01715320993046716,0.13097026353515198,2044.4,2044.0,2044,2044,2045,0.24,0.4898979485566356,296.8,297.0,297,287,304,30.559999999999995,5.528109984434101,0.4126048,0.395508,0.373613,0.373613,0.46479,0.0015067541693599997,0.038816931477900204
a,simple_multi,instance_0012.txt,5,5,0,2.5876034494065188,2.6029411764705883,2.6029411764705883,2.4583333333333335,2.723076923076923,0.007378872695031772,0.0859003649295611,176.8,177.0,177,176,177,0.16,0.4,68.4,68.0,68,65,72,5.039999999999999,2.2449944320643644,0.034727600000000004,0.036513,0.036513,0.017666,0.048556,0.00016112352344,0.012693444112611833
a,simple_multi,instance_0013.txt,5,5,0,12.632705828509414,12.62534435261708,12.62534435261708,12.556164383561644,12.766016713091922,0.005101334907603291,0.07142362989657758,4583.0,4583.0,4583,4583,4583,0.0,0.0,362.8,363.0,363,359,365,4.16,2.039607805437114,0.7936778,0.794084,0.538591,0.538591,0.994305,0.023490519379759996,0.15326617167450876
a,simple_multi,instance_0014.txt,5,5,0,20.431794698708856,20.52785145888594,20.52785145888594,20.101298701298703,20.58244680851064,0.030105601746202654,0.17350965894209652,7739.0,7739.0,7739,7739,7739,0.0,0.0,378.8,377.0,377,376,385,10.559999999999997,3.2496153618543837,1.1551312,1.088385,1.321271,1.049393,1.321271,0.011436029276960007,0.10693937196823258
a,simple_multi,instance_0015.txt,5,5,0,10.72054752875946,10.694767441860465,10.694767441860465,10.57183908045977,10.85250737463127,0.009104583637745975,0.09541794190688654,3679.0,3679.0,3679,3679,3679,0.0,0.0,343.2,344.0,344,339,348,9.36,3.059411708155671,0.8062616,0.780772,0.666664,0.666664,0.967105,0.012270309388239998,0.1107714285736173
