dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,aisle_cluster_expansion,instance_0001.txt,30,30,0,0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,45.0,45.0,45,45,45,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.14104939999999996,0.1382135,0.110738,0.108256,0.201224,0.0005544191317066666,0.023546106508437158
a,aisle_cluster_expansion,instance_0002.txt,30,30,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.00047813333333333337,0.000448,0.000493,0.000409,0.001053,1.260818222222222e-08,0.00011228616220274971
a,aisle_cluster_expansion,instance_0003.txt,30,30,0,0,8.75,8.75,8.75,8.75,8.75,0.0,0.0,35.0,35.0,35,35,35,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.26836913333333334,0.27052699999999996,0.219854,0.216268,0.313109,0.0012252783255822222,0.035003975853925826
a,aisle_cluster_expansion,instance_0004.txt,30,30,0,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.022783666666666664,0.022095999999999998,0.025374,0.016192,0.034029,2.230135228888888e-05,0.004722430760624117
a,aisle_cluster_expansion,instance_0005.txt,30,29,1,1,143.5,143.5,143.5,143.5,143.5,0.0,0.0,1435.0,1435.0,1435,1435,1435,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,15.07785617241379,16.041228,7.705076,7.705076,19.037742,6.778748385358556,2.603602962311757
a,aisle_cluster_expansion,instance_0006.txt,30,30,0,0,691.0,691.0,691.0,691.0,691.0,0.0,0.0,691.0,691.0,691,691,691,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,2.9722364333333333,2.7571785,2.203622,2.203622,4.183724,0.2530214333244455,0.5030123590175946
a,aisle_cluster_expansion,instance_0007.txt,30,30,0,0,328.25,328.25,328.25,328.25,328.25,0.0,0.0,1313.0,1313.0,1313,1313,1313,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,8.710736833333332,8.740412,6.554156,4.786295,11.840537,2.7064014313456046,1.645114412843558
a,aisle_cluster_expansion,instance_0008.txt,30,29,1,1,132.19999999999996,132.2,132.2,132.2,132.2,8.077935669463161e-28,2.842170943040401e-14,1322.0,1322.0,1322,1322,1322,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,15.189571206896554,15.563138,10.199116,10.199116,18.834679,4.452223814603336,2.110029339749411
a,aisle_cluster_expansion,instance_0009.txt,30,30,0,0,3.375,3.375,3.375,3.375,3.375,0.0,0.0,54.0,54.0,54,54,54,0.0,0.0,16.0,16.0,16,16,16,0.0,0.0,3.387469066666667,3.419131,2.791284,1.799258,4.497471,0.4918730110405955,0.7013365889789264
a,aisle_cluster_expansion,instance_0010.txt,30,0,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
