dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,aisle_first_desc,instance_0001.txt,1,1,0,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.012879,0.012879,0.012879,0.012879,0.012879,0.0,0.0
a,aisle_first_desc,instance_0002.txt,1,1,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.001288,0.001288,0.001288,0.001288,0.001288,0.0,0.0
a,aisle_first_desc,instance_0003.txt,1,1,0,0,9.25,9.25,9.25,9.25,9.25,0.0,0.0,37.0,37.0,37,37,37,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.022279,0.022279,0.022279,0.022279,0.022279,0.0,0.0
a,aisle_first_desc,instance_0004.txt,1,1,0,0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,7.0,7.0,7,7,7,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.003309,0.003309,0.003309,0.003309,0.003309,0.0,0.0
a,aisle_first_desc,instance_0005.txt,1,1,0,0,167.5,167.5,167.5,167.5,167.5,0.0,0.0,1340.0,1340.0,1340,1340,1340,0.0,0.0,8.0,8.0,8,8,8,0.0,0.0,0.346679,0.346679,0.346679,0.346679,0.346679,0.0,0.0
a,aisle_first_desc,instance_0006.txt,1,1,0,0,691.0,691.0,691.0,691.0,691.0,0.0,0.0,691.0,691.0,691,691,691,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.199113,0.199113,0.199113,0.199113,0.199113,0.0,0.0
a,aisle_first_desc,instance_0007.txt,1,1,0,0,284.8,284.8,284.8,284.8,284.8,0.0,0.0,1424.0,1424.0,1424,1424,1424,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.407618,0.407618,0.407618,0.407618,0.407618,0.0,0.0
a,aisle_first_desc,instance_0008.txt,1,1,0,0,122.0909090909091,122.0909090909091,122.0909090909091,122.0909090909091,122.0909090909091,0.0,0.0,1343.0,1343.0,1343,1343,1343,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,0.450633,0.450633,0.450633,0.450633,0.450633,0.0,0.0
a,aisle_first_desc,instance_0009.txt,1,1,0,0,3.111111111111111,3.111111111111111,3.111111111111111,3.111111111111111,3.111111111111111,0.0,0.0,56.0,56.0,56,56,56,0.0,0.0,18.0,18.0,18,18,18,0.0,0.0,0.053952,0.053952,0.053952,0.053952,0.053952,0.0,0.0
a,aisle_first_desc,instance_0010.txt,1,1,0,0,8.215686274509803,8.215686274509803,8.215686274509803,8.215686274509803,8.215686274509803,0.0,0.0,419.0,419.0,419,419,419,0.0,0.0,51.0,51.0,51,51,51,0.0,0.0,1.110941,1.110941,1.110941,1.110941,1.110941,0.0,0.0
a,aisle_first_desc,instance_0011.txt,1,1,0,0,12.481481481481481,12.481481481481481,12.481481481481481,12.481481481481481,12.481481481481481,0.0,0.0,337.0,337.0,337,337,337,0.0,0.0,27.0,27.0,27,27,27,0.0,0.0,0.376763,0.376763,0.376763,0.376763,0.376763,0.0,0.0
a,aisle_first_desc,instance_0012.txt,1,1,0,0,7.2,7.2,7.2,7.2,7.2,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.017922,0.017922,0.017922,0.017922,0.017922,0.0,0.0
a,aisle_first_desc,instance_0013.txt,1,1,0,0,78.35,78.35,78.35,78.35,78.35,0.0,0.0,1567.0,1567.0,1567,1567,1567,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,1.372008,1.372008,1.372008,1.372008,1.372008,0.0,0.0
a,aisle_first_desc,instance_0014.txt,1,1,0,0,144.78571428571428,144.78571428571428,144.78571428571428,144.78571428571428,144.78571428571428,0.0,0.0,2027.0,2027.0,2027,2027,2027,0.0,0.0,14.0,14.0,14,14,14,0.0,0.0,1.706798,1.706798,1.706798,1.706798,1.706798,0.0,0.0
